,date_beach_address,height_low_tide_max,height_low_tide_min,height_low_tide_mean,date,beach_address,beach_name,country_state,country,latitude,longitude
242,2020-04-27|Denmark Western Australia AUSTRALIA,-0.15815976635680973,-0.18305694521075194,-0.17060835578378084,2020-04-27,Denmark Western Australia AUSTRALIA,Denmark,Western Australia,AUSTRALIA,-34.9617565,117.35065
243,2020-04-27|Dent Island Whitsundays Queensland AUSTRALIA,-0.7785907963784968,-0.924594974258721,-0.8515928853186089,2020-04-27,Dent Island Whitsundays Queensland AUSTRALIA,Dent Island,Queensland,AUSTRALIA,-20.3496288,148.93201430000002
244,2020-04-27|Depth of 40 m on the wreck of the St Paul off Brisbane Queensland AUSTRALIA,-2.3098249913965976,-2.5522765485950414,-2.4310507699958195,2020-04-27,Depth of 40 m on the wreck of the St Paul off Brisbane Queensland AUSTRALIA,Depth of 40 m on the wreck of the St. Paul off Brisbane,Queensland,AUSTRALIA,44.953702899999996,-93.0899578
245,2020-04-27|Derwent Island Queensland AUSTRALIA,-1.1945688668611965,-1.3013554767807365,-1.2479621718209666,2020-04-27,Derwent Island Queensland AUSTRALIA,Derwent Island,Queensland,AUSTRALIA,-20.9866702,149.7855122
246,2020-04-27|Derwent River Tasmania AUSTRALIA,-0.019293229330502065,-0.42050162789712986,-0.21989742861381595,2020-04-27,Derwent River Tasmania AUSTRALIA,Derwent River,Tasmania,AUSTRALIA,-42.133391100000004,146.22308940000002
247,2020-04-27|Derwent River empties into the sea at Hobart Tasmania AUSTRALIA,-0.019293229330502065,-0.42050162789712986,-0.21989742861381595,2020-04-27,Derwent River empties into the sea at Hobart Tasmania AUSTRALIA,Derwent River (empties into the sea at Hobart),Tasmania,AUSTRALIA,-42.133391100000004,146.22308940000002
248,2020-04-27|Dicky Beach Queensland AUSTRALIA,-0.4476592640265638,-0.5570391125003615,-0.5023491882634626,2020-04-27,Dicky Beach Queensland AUSTRALIA,Dicky Beach,Queensland,AUSTRALIA,-26.783,153.13299999999998
249,2020-04-27|Dingo Reef 80 nm off Townsville Queensland AUSTRALIA,-0.13465023164720755,-0.5872091497055671,-0.36092969067638736,2020-04-27,Dingo Reef 80 nm off Townsville Queensland AUSTRALIA,Dingo Reef,Queensland,AUSTRALIA,-19.150384600000002,148.3894903
250,2020-04-27|Direction Island Cocos Islands Western Australia AUSTRALIA,-0.3415690780675292,-0.34215231042178734,-0.34186069424465826,2020-04-27,Direction Island Cocos Islands Western Australia AUSTRALIA,Direction Island,Western Australia,AUSTRALIA,-12.188700599999999,96.8293902
251,2020-04-27|Dobroyd Head Watson Bay Sydney New South Wales AUSTRALIA,-0.3745259928563172,-0.528720405804526,-0.4516231993304216,2020-04-27,Dobroyd Head Watson Bay Sydney New South Wales AUSTRALIA,Dobroyd Head,New South Wales,AUSTRALIA,-33.8115783,151.2731683
252,2020-04-27|Dolphin Bay Innes National Park South Australia AUSTRALIA,-0.19876609908812717,-0.3899940757427126,-0.2943800874154199,2020-04-27,Dolphin Bay Innes National Park South Australia AUSTRALIA,Dolphin Bay,South Australia,AUSTRALIA,-35.2367081,136.897156
253,2020-04-27|Double Island Beach Queensland AUSTRALIA,-0.4312545828998074,-0.5605676399545525,-0.4959111114271799,2020-04-27,Double Island Beach Queensland AUSTRALIA,Double Island Beach,Queensland,AUSTRALIA,-25.9090307,153.0924523
254,2020-04-27|Dover Heights Sydney New South Wales AUSTRALIA,-0.3729549192866717,-0.5287400255451896,-0.45084747241593065,2020-04-27,Dover Heights Sydney New South Wales AUSTRALIA,Dover Heights,New South Wales,AUSTRALIA,-33.87185,151.27837
255,2020-04-27|Dugong Bay Westerm Australia AUSTRALIA,-3.584621386708974,-3.9056337638444,-3.745127575276687,2020-04-27,Dugong Bay Westerm Australia AUSTRALIA,Dugong Bay,Western Australia,AUSTRALIA,-16.395,123.87222220000001
256,2020-04-27|Duranbah Greenmount Beach Queensland AUSTRALIA,-0.46777007377317753,-0.510006431290932,-0.4888882525320548,2020-04-27,Duranbah Greenmount Beach Queensland AUSTRALIA,Duranbah,Queensland,AUSTRALIA,-28.1675,153.55194440000002
257,2020-04-27|Duranbah Queensland AUSTRALIA,-0.4700149494654445,-0.5076843583389581,-0.48884965390220125,2020-04-27,Duranbah Queensland AUSTRALIA,Duranbah,Queensland,AUSTRALIA,-28.316667,153.533333
258,2020-04-27|Eaglehawk Neck Tasmania AUSTRALIA,-0.04012401889167546,-0.39961047276018963,-0.21986724582593253,2020-04-27,Eaglehawk Neck Tasmania AUSTRALIA,Eaglehawk Neck,Tasmania,AUSTRALIA,-43.019722200000004,147.925
259,2020-04-27|East Ballina New South Wales AUSTRALIA,-0.4836918088730291,-0.49948840516067555,-0.49159010701685235,2020-04-27,East Ballina New South Wales AUSTRALIA,East Ballina,New South Wales,AUSTRALIA,-28.8537305,153.5865127
260,2020-04-27|East of Station Pier Port Melbourne Victoria AUSTRALIA,-0.05599107678193013,-0.3929429686686161,-0.22446702272527314,2020-04-27,East of Station Pier Port Melbourne Victoria AUSTRALIA,East of Station Pier,Victoria,AUSTRALIA,-37.8423661,144.93221259999999
261,2020-04-27|Egg Rock Middle Harbor Sydney New South Wales AUSTRALIA,-0.3745259928563172,-0.528720405804526,-0.4516231993304216,2020-04-27,Egg Rock Middle Harbor Sydney New South Wales AUSTRALIA,Egg Rock,New South Wales,AUSTRALIA,-33.7859956,151.2260866
262,2020-04-27|Eight-mile reef off Port Kembla New South Wales AUSTRALIA,-0.3591118546030816,-0.5277911148523438,-0.4434514847277127,2020-04-27,Eight-mile reef off Port Kembla New South Wales AUSTRALIA,Eight-mile reef off Port Kembla,New South Wales,AUSTRALIA,-34.485392,150.8995794
263,2020-04-27|Elephant Rock Currumbin near Southport Queensland AUSTRALIA,-0.46637292868434194,-0.5116961985521598,-0.4890345636182508,2020-04-27,Elephant Rock Currumbin near Southport Queensland AUSTRALIA,Elephant Rock,Queensland,AUSTRALIA,-28.131834499999997,153.48836269999998
264,2020-04-27|Elliot Head near Bundaberg Queensland AUSTRALIA,-0.7381339318714963,-0.8696729217783643,-0.8039034268249303,2020-04-27,Elliot Head near Bundaberg Queensland AUSTRALIA,Elliot Head,Queensland,AUSTRALIA,-24.916667,152.48333300000002
265,2020-04-27|Elliots Cove Tasmania AUSTRALIA,0.021114378720944193,-0.39397417429686304,-0.18642989778795943,2020-04-27,Elliots Cove Tasmania AUSTRALIA,Elliot's Cove,Tasmania,AUSTRALIA,-42.98,145.56
266,2020-04-27|Ellis Beach Queensland AUSTRALIA,-0.03270143300807515,-0.5835702166106814,-0.3081358248093783,2020-04-27,Ellis Beach Queensland AUSTRALIA,Ellis Beach,Queensland,AUSTRALIA,-16.722874800000003,145.67572130000002
267,2020-04-27|Elliston Eyre Peninsula South Australia AUSTRALIA,-0.4034252610010918,-0.4941183253936214,-0.4487717931973566,2020-04-27,Elliston Eyre Peninsula South Australia AUSTRALIA,Elliston,South Australia,AUSTRALIA,-34.3333333,135.75
268,2020-04-27|Elwood Beach Victoria AUSTRALIA,-0.05599107678193013,-0.3929429686686161,-0.22446702272527314,2020-04-27,Elwood Beach Victoria AUSTRALIA,Elwood Beach,Victoria,AUSTRALIA,-37.890226500000004,144.9845562
269,2020-04-27|Elwood Victoria AUSTRALIA,-0.05599107678193013,-0.3929429686686161,-0.22446702272527314,2020-04-27,Elwood Victoria AUSTRALIA,Elwood,Victoria,AUSTRALIA,-37.882248600000004,144.9825759
270,2020-04-27|Emerald Beach New South Wales AUSTRALIA,-0.47270534572997,-0.5067585720003043,-0.4897319588651371,2020-04-27,Emerald Beach New South Wales AUSTRALIA,Emerald Beach,New South Wales,AUSTRALIA,-30.1574794,153.1501948
271,2020-04-27|Emerald Hill Victoria AUSTRALIA,-0.05599107678193013,-0.3929429686686161,-0.22446702272527314,2020-04-27,Emerald Hill Victoria AUSTRALIA,Emerald Hill,Victoria,AUSTRALIA,-37.835,144.96
272,2020-04-27|Emu Channel Western Australia AUSTRALIA,-0.22204029194646413,-0.3461098350530314,-0.28407506349974776,2020-04-27,Emu Channel Western Australia AUSTRALIA,Emu Channel,Western Australia,AUSTRALIA,-27.6728168,121.6283098
273,2020-04-27|Emu Point Western Australia AUSTRALIA,-0.17618945456671156,-0.1778359501430887,-0.17701270235490013,2020-04-27,Emu Point Western Australia AUSTRALIA,Emu Point,Western Australia,AUSTRALIA,-34.9977653,117.9383683
274,2020-04-27|Encounter Bay South Australia AUSTRALIA,-0.11913403514890927,-0.42790203284013484,-0.27351803399452207,2020-04-27,Encounter Bay South Australia AUSTRALIA,Encounter Bay,South Australia,AUSTRALIA,-35.5753024,138.5962997
275,2020-04-27|Esperance Westerm Australia AUSTRALIA,-0.18475221635509437,-0.24477313681963794,-0.21476267658736614,2020-04-27,Esperance Westerm Australia AUSTRALIA,Esperance,Western Australia,AUSTRALIA,-33.86131029999999,121.89142379999998
276,2020-04-27|Esperance Western Australia AUSTRALIA,-0.18475221635509437,-0.24477313681963794,-0.21476267658736614,2020-04-27,Esperance Western Australia AUSTRALIA,Esperance,Western Australia,AUSTRALIA,-33.86131029999999,121.89142379999998
277,2020-04-27|Eva Rock Queensland AUSTRALIA,-0.09581892116762224,-0.6222030596785088,-0.3590109904230655,2020-04-27,Eva Rock Queensland AUSTRALIA,Eva Rock,Queensland,AUSTRALIA,-18.235612,146.3256112
278,2020-04-27|Evans Head New South Wales AUSTRALIA,-0.4922037141544505,-0.49736460138512417,-0.49478415776978735,2020-04-27,Evans Head New South Wales AUSTRALIA,Evans Head,New South Wales,AUSTRALIA,-29.108617100000004,153.4217078
279,2020-04-27|Exmouth Western Australia AUSTRALIA,-0.45656518820329584,-0.8205243789405641,-0.63854478357193,2020-04-27,Exmouth Western Australia AUSTRALIA,Exmouth,Western Australia,AUSTRALIA,-21.9313388,114.1236812
280,2020-04-27|Fairhaven Beach Lorne Victoria AUSTRALIA,-0.5587687334860986,-1.0125861406775545,-0.7856774370818265,2020-04-27,Fairhaven Beach Lorne Victoria AUSTRALIA,Fairhaven Beach,Victoria,AUSTRALIA,-38.468452500000005,144.0776499
281,2020-04-27|Fairy Bower New South Wales AUSTRALIA,-0.3745259928563172,-0.528720405804526,-0.4516231993304216,2020-04-27,Fairy Bower New South Wales AUSTRALIA,Fairy Bower,New South Wales,AUSTRALIA,-33.8007906,151.2936784
282,2020-04-27|Fairy Bower near North Steyne New South Wales AUSTRALIA,-0.3745259928563172,-0.528720405804526,-0.4516231993304216,2020-04-27,Fairy Bower near North Steyne New South Wales AUSTRALIA,Fairy Bower,New South Wales,AUSTRALIA,-33.8007906,151.2936784
283,2020-04-27|Falcon Bay Beach Mandurah Western Australia AUSTRALIA,-0.12031115435350535,-0.20606047089623414,-0.16318581262486975,2020-04-27,Falcon Bay Beach Mandurah Western Australia AUSTRALIA,Falcon Bay Beach,Western Australia,AUSTRALIA,-32.5785751,115.65358130000001
284,2020-04-27|Falcon Beach Mandurah Western Australia AUSTRALIA,-0.12031115435350535,-0.20606047089623414,-0.16318581262486975,2020-04-27,Falcon Beach Mandurah Western Australia AUSTRALIA,Falcon Beach,Western Australia,AUSTRALIA,-32.5785751,115.65358130000001
285,2020-04-27|Fantome Island Queensland AUSTRALIA,-0.15520391319035998,-0.6740149263728812,-0.4146094197816206,2020-04-27,Fantome Island Queensland AUSTRALIA,Fantome Island,Queensland,AUSTRALIA,-18.6932861,146.5196111
286,2020-04-27|Fidos Reef 300 m east of Cook Island Cook Island is 2 miles from Tweed Heads Gold Coast Queensland AUSTRALIA,-0.46777007377317753,-0.510006431290932,-0.4888882525320548,2020-04-27,Fidos Reef 300 m east of Cook Island Cook Island is 2 miles from Tweed Heads Gold Coast Queensland AUSTRALIA,Fido's Reef,Queensland,AUSTRALIA,-28.178665600000002,153.5370011
287,2020-04-27|Fig Tree Bridge Lane Cove River near Sydney New South Wales AUSTRALIA,-0.3745259928563172,-0.528720405804526,-0.4516231993304216,2020-04-27,Fig Tree Bridge Lane Cove River near Sydney New South Wales AUSTRALIA,Fig Tree Bridge,New South Wales,AUSTRALIA,-33.8298,151.1461246
288,2020-04-27|Figtree Ledge Hervey Bay Queensland AUSTRALIA,-0.8314864941591824,-0.9534815074601343,-0.8924840008096584,2020-04-27,Figtree Ledge Hervey Bay Queensland AUSTRALIA,Figtree Ledge,Queensland,AUSTRALIA,-25.288153899999998,152.7676633
289,2020-04-27|Fingal Bay New South Wales AUSTRALIA,-0.4054256852801294,-0.5317471116769258,-0.46858639847852757,2020-04-27,Fingal Bay New South Wales AUSTRALIA,Fingal Bay,New South Wales,AUSTRALIA,-32.750155,152.16318700000002
290,2020-04-27|Fingal Beach New South Wales AUSTRALIA,-0.46777007377317753,-0.510006431290932,-0.4888882525320548,2020-04-27,Fingal Beach New South Wales AUSTRALIA,Fingal Beach,New South Wales,AUSTRALIA,-28.2,153.5667
291,2020-04-27|Fingal Beach Queensland AUSTRALIA,-0.46777007377317753,-0.510006431290932,-0.4888882525320548,2020-04-27,Fingal Beach Queensland AUSTRALIA,Fingal Beach,Queensland,AUSTRALIA,-28.2,153.5667
292,2020-04-27|Fingal Beach near Tweed Heads Queensland AUSTRALIA,-0.46777007377317753,-0.510006431290932,-0.4888882525320548,2020-04-27,Fingal Beach near Tweed Heads Queensland AUSTRALIA,Fingal Beach,Queensland,AUSTRALIA,-28.2,153.5667
293,2020-04-27|First Beach Forster New South Wales AUSTRALIA,-0.42861360349674865,-0.5264674627604272,-0.4775405331285879,2020-04-27,First Beach Forster New South Wales AUSTRALIA,First Beach,New South Wales,AUSTRALIA,-32.1777906,152.5131044
294,2020-04-27|First Sun Beach Byron Bay New South Wales AUSTRALIA,-0.47582469689344303,-0.5063280172619179,-0.4910763570776805,2020-04-27,First Sun Beach Byron Bay New South Wales AUSTRALIA,First Sun Beach,New South Wales,AUSTRALIA,-28.6410983,153.611705
295,2020-04-27|Fishery Bay Eyre Peninsula South Australia AUSTRALIA,-0.23546302879087277,-0.42934918744882317,-0.33240610811984794,2020-04-27,Fishery Bay Eyre Peninsula South Australia AUSTRALIA,Fishery Bay,South Australia,AUSTRALIA,-34.9141667,135.6861111
296,2020-04-27|Fishery Bay South Australia AUSTRALIA,-0.23546302879087277,-0.42934918744882317,-0.33240610811984794,2020-04-27,Fishery Bay South Australia AUSTRALIA,Fishery Bay,South Australia,AUSTRALIA,-34.9141667,135.6861111
297,2020-04-27|Fitzroy Island Queensland AUSTRALIA,-0.04099505336604654,-0.5841677727382324,-0.3125814130521395,2020-04-27,Fitzroy Island Queensland AUSTRALIA,Fitzroy Island,Queensland,AUSTRALIA,-16.9336669,145.9943465
298,2020-04-27|Fitzroy River at Rockhampton Queensland AUSTRALIA,-1.371161873387339,-1.4144513236402274,-1.3928065985137832,2020-04-27,Fitzroy River at Rockhampton Queensland AUSTRALIA,Fitzroy River at Rockhampton,Queensland,AUSTRALIA,-23.265825699999997,150.35923630000002
299,2020-04-27|Fitzroy River near Rockhampton Queensland AUSTRALIA,-1.371161873387339,-1.4144513236402274,-1.3928065985137832,2020-04-27,Fitzroy River near Rockhampton Queensland AUSTRALIA,Fitzroy River near Rockhampton,Queensland,AUSTRALIA,-23.265825699999997,150.35923630000002
300,2020-04-27|Flat Rock Ballina New South Wales AUSTRALIA,-0.4818878317892514,-0.5004812000574348,-0.4911845159233431,2020-04-27,Flat Rock Ballina New South Wales AUSTRALIA,Flat Rock,New South Wales,AUSTRALIA,-28.842362599999998,153.60194730000003
301,2020-04-27|Flat Rock Beach Lennox Head New South Wales AUSTRALIA,-0.4818878317892514,-0.5004812000574348,-0.4911845159233431,2020-04-27,Flat Rock Beach Lennox Head New South Wales AUSTRALIA,Flat Rock Beach,New South Wales,AUSTRALIA,-28.842362599999998,153.60194730000003
302,2020-04-27|Flat Rock New South Wales AUSTRALIA,-0.3337830018994365,-0.5246054798654024,-0.4291942408824194,2020-04-27,Flat Rock New South Wales AUSTRALIA,Flat Rock,New South Wales,AUSTRALIA,-35.2341806,150.52992930000002
303,2020-04-27|Flat Rock Yamba New South Wales AUSTRALIA,-0.4854693235370332,-0.5058594688497754,-0.4956643961934043,2020-04-27,Flat Rock Yamba New South Wales AUSTRALIA,Flat Rock,New South Wales,AUSTRALIA,-29.4372663,153.3652792
304,2020-04-27|Flinders Cay Queensland AUSTRALIA,-0.17420366752345068,-0.7017150736113368,-0.43795937056739376,2020-04-27,Flinders Cay Queensland AUSTRALIA,Flinders Cay,Queensland,AUSTRALIA,-21.0184301,144.4342138
305,2020-04-27|Flinders Island Tasmania AUSTRALIA,-0.32325257615425773,-0.6188260921972008,-0.47103933417572924,2020-04-27,Flinders Island Tasmania AUSTRALIA,Flinders Island,Tasmania,AUSTRALIA,-39.9836386,148.052689
306,2020-04-27|Flinders Island Victoria AUSTRALIA,-0.057397906293305524,-0.39710964774438134,-0.22725377701884344,2020-04-27,Flinders Island Victoria AUSTRALIA,Flinders Island,Victoria,AUSTRALIA,-37.908132,145.101076
307,2020-04-27|Flinders Mornington Penisula Victoria AUSTRALIA,-0.6623058653611171,-1.1456067826120384,-0.9039563239865778,2020-04-27,Flinders Mornington Penisula Victoria AUSTRALIA,Flinders,Victoria,AUSTRALIA,-38.474000000000004,145.02200000000002
308,2020-04-27|Flinders Victoria AUSTRALIA,-0.6623058653611171,-1.1456067826120384,-0.9039563239865778,2020-04-27,Flinders Victoria AUSTRALIA,Flinders,Victoria,AUSTRALIA,-38.474000000000004,145.02200000000002
309,2020-04-27|Floreat Beach Western Australia AUSTRALIA,-0.11847753356002051,-0.20362994408238652,-0.16105373882120352,2020-04-27,Floreat Beach Western Australia AUSTRALIA,Floreat Beach,Western Australia,AUSTRALIA,-31.928959399999997,115.7548856
310,2020-04-27|Fluted Cape Bruny Island Tasmania AUSTRALIA,0.08218024427678743,-0.410258676176776,-0.1640392159499943,2020-04-27,Fluted Cape Bruny Island Tasmania AUSTRALIA,Fluted Cape,Tasmania,AUSTRALIA,-43.3582342,147.3630217
311,2020-04-27|Fourth Beach  Twilgth Beach Western Australia AUSTRALIA,-0.18449599291956853,-0.24350618341955615,-0.21400108816956234,2020-04-27,Fourth Beach  Twilgth Beach Western Australia AUSTRALIA,Fourth Beach / Twilgth Beach,Western Australia,AUSTRALIA,-33.887392299999995,121.84184979999999
312,2020-04-27|Frankston Victoria AUSTRALIA,-0.0612517616452431,-0.40512230088169693,-0.23318703126347,2020-04-27,Frankston Victoria AUSTRALIA,Frankston,Victoria,AUSTRALIA,-38.1466246,145.135722
313,2020-04-27|Fraser Island Queensland AUSTRALIA,-0.8128903420223985,-0.9458632155955087,-0.8793767788089536,2020-04-27,Fraser Island Queensland AUSTRALIA,Fraser Island,Queensland,AUSTRALIA,-25.2398229,153.1325243
314,2020-04-27|Frasers Reef New South Wales AUSTRALIA,-0.37775956393728005,-0.5311679566788544,-0.45446376030806723,2020-04-27,Frasers Reef New South Wales AUSTRALIA,Fraser's Reef,New South Wales,AUSTRALIA,-31.2532183,146.921099
315,2020-04-27|Fremantle Western Australia AUSTRALIA,-0.12115412090334236,-0.20212013906580853,-0.16163712998457544,2020-04-27,Fremantle Western Australia AUSTRALIA,Fremantle,Western Australia,AUSTRALIA,-32.051819099999996,115.75510849999999
316,2020-04-27|Frenchman Bay Western Australia AUSTRALIA,-0.17189681927503137,-0.17732608601831115,-0.17461145264667127,2020-04-27,Frenchman Bay Western Australia AUSTRALIA,Frenchman Bay,Western Australia,AUSTRALIA,-35.0943154,117.9496472
317,2020-04-27|Freo Western Australia AUSTRALIA,-0.12115412090334236,-0.20212013906580853,-0.16163712998457544,2020-04-27,Freo Western Australia AUSTRALIA,Freo,Western Australia,AUSTRALIA,-32.051819099999996,115.75510849999999
318,2020-04-27|Garden Island Sydney New South Wales AUSTRALIA,-0.3729549192866717,-0.5287400255451896,-0.45084747241593065,2020-04-27,Garden Island Sydney New South Wales AUSTRALIA,Garden Island,New South Wales,AUSTRALIA,-33.858892100000006,151.2294331
319,2020-04-27|Garden Point Woolloomooloo Sydney Harbour New South Wales AUSTRALIA,-0.3729549192866717,-0.5287400255451896,-0.45084747241593065,2020-04-27,Garden Point Woolloomooloo Sydney Harbour New South Wales AUSTRALIA,Garden Point,New South Wales,AUSTRALIA,-33.8641859,151.2165708
320,2020-04-27|Gay’s Corner Bulimba Reach of Brisbane River Queensland AUSTRALIA,-0.7247982686019732,-0.7827865426418199,-0.7537924056218965,2020-04-27,Gay’s Corner Bulimba Reach of Brisbane River Queensland AUSTRALIA,Gay’s Corner,Queensland,AUSTRALIA,-27.45,153.058
321,2020-04-27|Gearys Beach Western Australia AUSTRALIA,-0.22204029194646413,-0.3461098350530314,-0.28407506349974776,2020-04-27,Gearys Beach Western Australia AUSTRALIA,Gearys Beach,Western Australia,AUSTRALIA,-27.6728168,121.6283098
322,2020-04-27|Geelong Victoria AUSTRALIA,-0.07610293784790392,-0.39804938412130514,-0.23707616098460454,2020-04-27,Geelong Victoria AUSTRALIA,Geelong,Victoria,AUSTRALIA,-38.1499181,144.3617186
323,2020-04-27|Geographe Bay Western Australia AUSTRALIA,-0.12643349439269533,-0.23181901110927638,-0.17912625275098587,2020-04-27,Geographe Bay Western Australia AUSTRALIA,Geographe Bay,Western Australia,AUSTRALIA,-33.625,115.3197222
324,2020-04-27|George Town Cove Tasmania AUSTRALIA,-0.8865447712540229,-1.3154181444759185,-1.1009814578649708,2020-04-27,George Town Cove Tasmania AUSTRALIA,George Town Cove,Tasmania,AUSTRALIA,-41.112004999999996,146.82339299999998
325,2020-04-27|Georges Head off Port Jackson New South Wales AUSTRALIA,-0.3729549192866717,-0.5287400255451896,-0.45084747241593065,2020-04-27,Georges Head off Port Jackson New South Wales AUSTRALIA,Georges Head,New South Wales,AUSTRALIA,-33.8462182,151.2488616
326,2020-04-27|Georges River New South Wales AUSTRALIA,-0.36414559869064955,-0.5273353888618482,-0.44574049377624886,2020-04-27,Georges River New South Wales AUSTRALIA,Georges River,New South Wales,AUSTRALIA,-34.0494645,150.8953368
327,2020-04-27|George’s River New South Wales AUSTRALIA,-0.36414559869064955,-0.5273353888618482,-0.44574049377624886,2020-04-27,George’s River New South Wales AUSTRALIA,George’s River,New South Wales,AUSTRALIA,-34.0494645,150.8953368
328,2020-04-27|George’s River at Kentucky New South Wales AUSTRALIA,-0.36414559869064955,-0.5273353888618482,-0.44574049377624886,2020-04-27,George’s River at Kentucky New South Wales AUSTRALIA,George’s River at Kentucky,New South Wales,AUSTRALIA,-34.0494645,150.8953368
329,2020-04-27|Geraldton Western Australia AUSTRALIA,-0.07525114639000208,-0.25463019566933326,-0.15014473115723934,2020-04-27,Geraldton Western Australia AUSTRALIA,Geraldton,Western Australia,AUSTRALIA,-28.7796535,114.6144452
330,2020-04-27|Gerringong New South Wales AUSTRALIA,-0.35296669287230753,-0.5281508768056099,-0.4405587848389587,2020-04-27,Gerringong New South Wales AUSTRALIA,Gerringong,New South Wales,AUSTRALIA,-34.7391385,150.8249873
331,2020-04-27|Gin Arm Creek Queensland AUSTRALIA,-1.1197867116437077,-1.1197867116437077,-1.1197867116437077,2020-04-27,Gin Arm Creek Queensland AUSTRALIA,Gin Arm Creek,Queensland,AUSTRALIA,-17.563458999999998,139.44820280000002
332,2020-04-27|Gladstone Queensland AUSTRALIA,-0.8627838099324384,-0.9708660522987035,-0.916824931115571,2020-04-27,Gladstone Queensland AUSTRALIA,Gladstone,Queensland,AUSTRALIA,-23.8415948,151.24977080000002
333,2020-04-27|Gladstone Reef Queensland AUSTRALIA,-0.8627838099324384,-0.9708660522987035,-0.916824931115571,2020-04-27,Gladstone Reef Queensland AUSTRALIA,Gladstone Reef,Queensland,AUSTRALIA,-23.8397556,151.2543694
334,2020-04-27|Glenelg Breakwater South Australia AUSTRALIA,-0.8216478815419594,-1.0294055684798038,-0.9255267250108816,2020-04-27,Glenelg Breakwater South Australia AUSTRALIA,Glenelg Breakwater,South Australia,AUSTRALIA,-34.982,138.516
335,2020-04-27|Glenelg South Australia AUSTRALIA,-0.8216478815419594,-1.0294055684798038,-0.9255267250108816,2020-04-27,Glenelg South Australia AUSTRALIA,Glenelg,South Australia,AUSTRALIA,-34.982,138.516
336,2020-04-27|Glenelg Western Australia AUSTRALIA,-0.8216478815419594,-1.0294055684798038,-0.9255267250108816,2020-04-27,Glenelg Western Australia AUSTRALIA,Glenelg,Western Australia,AUSTRALIA,-34.982,138.516
337,2020-04-27|Gnaraloo Western Australia AUSTRALIA,-0.2096869735529752,-0.525015961642708,-0.3673514675978416,2020-04-27,Gnaraloo Western Australia AUSTRALIA,Gnaraloo,Western Australia,AUSTRALIA,-23.8214,113.523903
338,2020-04-27|Golden Beach Caloundra Queensland AUSTRALIA,-0.4476592640265638,-0.5570391125003615,-0.5023491882634626,2020-04-27,Golden Beach Caloundra Queensland AUSTRALIA,Golden Beach,Queensland,AUSTRALIA,-26.799,153.13299999999998
339,2020-04-27|Golden Beach Queensland AUSTRALIA,-0.4476592640265638,-0.5570391125003615,-0.5023491882634626,2020-04-27,Golden Beach Queensland AUSTRALIA,Golden Beach,Queensland,AUSTRALIA,-26.823,153.118
340,2020-04-27|Goldsmith Beach Yorke Peninsula South Australia AUSTRALIA,-0.5656856900464993,-0.5656856900464993,-0.5656856900464993,2020-04-27,Goldsmith Beach Yorke Peninsula South Australia AUSTRALIA,Goldsmith Beach,South Australia,AUSTRALIA,-35.15153370000001,137.68547780000003
341,2020-04-27|Goolwa Beach Fleurieu Peninsula South Australia AUSTRALIA,-0.11509427060138588,-0.41548585741922717,-0.2652900640103065,2020-04-27,Goolwa Beach Fleurieu Peninsula South Australia AUSTRALIA,Goolwa Beach,South Australia,AUSTRALIA,-35.5,138.5
342,2020-04-27|Goolwa Beach South Australia AUSTRALIA,-0.1194054640013962,-0.44177558347418666,-0.2805905237377914,2020-04-27,Goolwa Beach South Australia AUSTRALIA,Goolwa Beach,South Australia,AUSTRALIA,-35.5121467,138.7618244
343,2020-04-27|Goolwa Victoria AUSTRALIA,-0.1194054640013962,-0.44177558347418666,-0.2805905237377914,2020-04-27,Goolwa Victoria AUSTRALIA,Goolwa,Victoria,AUSTRALIA,-35.498028600000005,138.7783094
344,2020-04-27|Governors Reef Port Phillip Bay Victoria AUSTRALIA,-0.05941291306188032,-0.3966672408741701,-0.2280400769680252,2020-04-27,Governors Reef Port Phillip Bay Victoria AUSTRALIA,Governor's Reef,Victoria,AUSTRALIA,-38.1552778,144.7263889
345,2020-04-27|Gracetown Western Australia AUSTRALIA,-0.22553927512639882,-0.22553927512639882,-0.22553927512639882,2020-04-27,Gracetown Western Australia AUSTRALIA,Gracetown,Western Australia,AUSTRALIA,-33.8641558,114.9882251
346,2020-04-27|Graceville Queensland AUSTRALIA,-0.7247982686019732,-0.7827865426418199,-0.7537924056218965,2020-04-27,Graceville Queensland AUSTRALIA,Graceville,Queensland,AUSTRALIA,-27.520922,152.98091200000002
347,2020-04-27|Grange South Australia AUSTRALIA,-0.885376660338407,-1.0991757224755954,-0.9922761914070012,2020-04-27,Grange South Australia AUSTRALIA,Grange,South Australia,AUSTRALIA,-34.9,138.489
348,2020-04-27|Great Barrier Reef Queensland AUSTRALIA,-0.06501446267859652,-0.5878482485317523,-0.32643135560517444,2020-04-27,Great Barrier Reef Queensland AUSTRALIA,Great Barrier Reef,Queensland,AUSTRALIA,-18.2870668,147.6991918
349,2020-04-27|Great Barrier Reef near Upolu Bay Queensland AUSTRALIA,-0.04103608420711572,-0.5821317760064174,-0.31158393010676655,2020-04-27,Great Barrier Reef near Upolu Bay Queensland AUSTRALIA,Great Barrier Reef (near Upolu Bay),Queensland,AUSTRALIA,-16.6722064,145.9334219
