,date_beach_address,height_fall_max,height_fall_min,height_fall_mean,height_fall_median,height_fall_std,height_fall_var,height_fall_sem,date,beach_address,beach_name,country_state,country,latitude,longitude
37,2020-04-27|Arakoons Little Bay New South Wales AUSTRALIA,0.5625045925890718,-0.5280228300670234,-0.09944998853161179,-0.11915025332960527,0.33540211139252135,0.11249457632656132,0.10112754158017996,2020-04-27,Arakoons Little Bay New South Wales AUSTRALIA,Arakoon's Little Bay,New South Wales,AUSTRALIA,-33.980540000000005,151.24301
38,2020-04-27|Archies Beach Queensland AUSTRALIA,1.1270540225287786,-1.0331278157838828,-0.09884983307480924,-0.26085552021182545,0.7920646373241557,0.6273663896994462,0.21168817864616785,2020-04-27,Archies Beach Queensland AUSTRALIA,Archie's Beach,Queensland,AUSTRALIA,-20.9175738,142.7027956
39,2020-04-27|Ardrossan South Australia AUSTRALIA,1.2709471042664584,-1.066021904946107,-0.12102300970926719,-0.28286715410608526,0.8059778767692288,0.6496003378414342,0.24301147332462125,2020-04-27,Ardrossan South Australia AUSTRALIA,Ardrossan,South Australia,AUSTRALIA,-34.419107399999994,137.91780119999999
40,2020-04-27|Arlington Reef near Cairns Queensland AUSTRALIA,0.3991900505269282,-0.5728346003580395,-0.07652615565483824,-0.011389880878217799,0.2991637788524298,0.0894989665772655,0.086361144126118,2020-04-27,Arlington Reef near Cairns Queensland AUSTRALIA,Arlington Reef near Cairns,Queensland,AUSTRALIA,-16.688272899999998,146.0357725
41,2020-04-27|Arrawarra Headland New South Wales AUSTRALIA,0.60880578340171,-0.5037693558352196,-0.13095300737704071,-0.22422020510979,0.35583351652218675,0.12661749148054535,0.10728784201243839,2020-04-27,Arrawarra Headland New South Wales AUSTRALIA,Arrawarra Headland,New South Wales,AUSTRALIA,-30.068610999999997,153.195278
42,2020-04-27|At Flat Top near Mackay Queensland AUSTRALIA,1.8908638161000317,-1.4003761818449303,-0.1375954457371631,-0.366027951034429,1.1726190018135838,1.3750353234142858,0.3133956107148058,2020-04-27,At Flat Top near Mackay Queensland AUSTRALIA,At Flat Top,Queensland,AUSTRALIA,-21.162427899999997,149.24560830000001
43,2020-04-27|Auckland Creek Gladstone Queensland AUSTRALIA,1.0671008886165405,-0.9650259192999227,-0.2315135393744654,-0.369900498077194,0.6557069182195007,0.42995156260091494,0.18928628287176433,2020-04-27,Auckland Creek Gladstone Queensland AUSTRALIA,Auckland Creek,Queensland,AUSTRALIA,-23.875737899999997,151.24061310000002
44,2020-04-27|Austinmer New South Wales AUSTRALIA,0.5594910629737607,-0.5275548268364488,-0.09549258402288775,-0.11035666809662646,0.33355176285079674,0.11125677850087415,0.10056964050342707,2020-04-27,Austinmer New South Wales AUSTRALIA,Austinmer,New South Wales,AUSTRALIA,-34.306311,150.93451000000002
45,2020-04-27|Avalon Beach New South Wales AUSTRALIA,0.5670364730111748,-0.5309129970952887,-0.10446613634486063,-0.1290727599304195,0.33794930468834317,0.11420973253933461,0.10189554925570267,2020-04-27,Avalon Beach New South Wales AUSTRALIA,Avalon Beach,New South Wales,AUSTRALIA,-33.6302836,151.3297698
46,2020-04-27|Avalon Beach near Mandurah 50 miles south of Perth Western Australia AUSTRALIA,0.27859346295811194,-0.20578271665043435,-0.0008834770022963234,-0.05457728028547241,0.17678798988597388,0.03125399336792321,0.05590527110024886,2020-04-27,Avalon Beach near Mandurah 50 miles south of Perth Western Australia AUSTRALIA,Avalon Beach,Western Australia,AUSTRALIA,-32.5933864,115.6364088
