state,Date_Location,height_rise_max,height_rise_min,height_rise_mean,height_rise_median,height_rise_std,height_rise_var,height_rise_sem
RISING,1949.01.13_-33.676_151.307,0.7615358838000941,-0.5913574907898337,0.09687317741769434,0.10550694497300046,0.4626512854421208,0.21404621192124676,0.13355592209546743
RISING,1949.01.14_-33.888_151.281,0.8507021589429613,-0.6537778502901483,0.09934990587737585,0.14026960171892763,0.47015163998938436,0.2210425645847077,0.14175605312863995
RISING,1949.01.23_-32.94_151.768,0.3187722080239184,-0.4189559534705743,-0.04661791462831689,-0.04312557494112229,0.24659144156274337,0.060807339051991885,0.07435011710695177
RISING,1949.04.17_-16.723_145.676,0.6734077943827963,-0.5480412420651605,0.04746245976276353,-0.040714394007735834,0.3842664503381075,0.14766070485544924,0.11092816927162417
RISING,1949.05.16_-17.964_122.23,3.6345388475768945,-3.14434686302337,0.34103533016941884,0.28659746951804155,2.400949245944326,5.764557281600627,0.7592468163647857
RISING,1949.08.28_-16.818_145.733,0.5127150469723993,-0.6147906903448054,0.09396179340568021,0.1681590379268746,0.370009117871049,0.13690674730771182,0.07552779491344888
RISING,1949.11.12_-38.173_144.873,0.42123355391886774,-0.5120233347128668,0.012085013676552552,0.048214397307671825,0.3083121209754954,0.09505636394040848,0.09749685325199398
RISING,1949.11.20_-34.012_151.207,0.9208777173501855,-0.717221724998511,0.15868566507838922,0.20478419721250632,0.5426920405800749,0.2945146509089657,0.15666169785798678
RISING,1950.01.12_-37.974_144.696,0.5320403884582311,-0.46004106943250767,0.046919361376215184,0.027151072218629727,0.3346300794466837,0.11197729007049384,0.09659938322374435
RISING,1950.02.18_-31.99_115.763,0.21112762727606382,-0.18215281741889816,0.007166279164592971,-0.01451255259200851,0.12298929612704337,0.015126366961825566,0.03411109334763689
RISING,1950.03.01_-31.934_115.764,0.3167443310551665,-0.31197988094286794,0.009516722463423211,0.013348403126298288,0.19684493060952732,0.03874792670666962,0.050825142535736924
RISING,1950.11.12_-23.133_150.733,2.405264706606395,-1.6890616763934083,0.19849119577697377,0.14053953271460642,1.3794583356088255,1.9029052996806712,0.4159223375584209
RISING,1950.12.16_26.706_-80.036,0.35723982387865655,-0.340012629289639,0.05726216095583659,0.06372059379842762,0.26449922589149427,0.06995984049719971,0.07974951723832206
RISING,1951.02.01_-33.891_151.277,0.4015956838632539,-0.3781507131272431,-0.028172904567110014,-0.061284489257500234,0.25142928789912716,0.06321668681346217,0.07580878266069546
RISING,1951.03.24_-33.869_151.209,0.7049240302968076,-0.6064092575179278,0.12471520671143968,0.17985008200824423,0.4927947729479988,0.24284668824486966,0.1366766786265111
RISING,1951.03.26_-33.63_151.33,0.7648698230903469,-0.588022004831467,0.08829743955512898,0.11345197647069519,0.463150374997089,0.21450826985994417,0.13369999683992273
RISING,1951.09.02_-23.266_150.359,2.1613673509920073,-1.8251904972805435,0.3355415508485618,0.3765711299328052,1.4236372528717303,2.026743027764167,0.39484593176074745
RISING,1951.12.06_-32.947_151.76,0.5177216764988881,-0.5160714923967812,0.021644711530823934,0.05086406124130483,0.3339490632265696,0.11152197682990336,0.1006894310739276
RISING,1951.12.16_-33.888_151.281,0.7080165016504135,-0.5381421182399627,0.0646703161400182,0.0665147596498403,0.4128464405830316,0.17044218350207863,0.11450300080114752
RISING,1952.12.21_-38.015_140.582,0.4574291400776025,-0.36834359052050003,0.03839367258987518,-0.012750502771146373,0.2729640600173471,0.07450937806115386,0.08230176075723569
RISING,1953.01.20_-34.821_138.494,0.8591511906576473,-0.7996393041187195,0.1578696699654851,0.25535528382472744,0.5754030483707017,0.33108866807429604,0.16610455243467795
RISING,1953.03.19_-34.721_135.879,0.7187296562796636,-0.48986639649473973,0.11067498422161968,0.06023596525289292,0.38828345361223915,0.1507640403490479,0.11208777823245193
RISING,1953.03.22_-33.742_151.317,0.5487059880071044,-0.3772644235694569,0.00701536753746271,-0.04518192118499848,0.2921057484535188,0.0853257682795904,0.08807319697511444
RISING,1954.01.22_-10.254_142.481,1.7154610716888998,-1.072102258328612,0.10776414287687341,0.08381263681929822,0.8984859118704717,0.8072769338297129,0.24919515581007728
RISING,1954.06.27_-16.934_145.994,1.1039839564428326,-1.103945589754041,0.11014271682399267,0.18821015142020753,0.6958635258070647,0.4842260465486393,0.20981074730871138
RISING,1954.12.11_-38.283_144.6,1.1563485976614383,-1.0471718420944967,0.17134249950768435,0.18668706247660366,0.6449491112185829,0.41595935606164,0.1723699004345928
RISING,1955.01.17_-33.82_151.251,0.4231949494200704,-0.2827517368785164,0.05199645607784079,0.07026009401814014,0.2358700537171569,0.05563468224053449,0.06808981950368602
RISING,1955.02.01._-33.834_151.092,0.5785300511696557,-0.34973191709327694,0.061418030675981845,0.08016174764105559,0.3199013150467996,0.10233685136867172,0.09645387563195532
RISING,1955.02.05_-33.786_151.226,0.8518712677427943,-0.6749697956809436,0.044827847834530324,0.017834830678628157,0.5142597722797068,0.2644631133851758,0.137441705405075
RISING,1956.01.05_-33.888_151.281,0.4523336396108961,-0.42880459728846265,0.04929619616988138,0.08173277716770488,0.29770400758967985,0.08862767613495617,0.08593974446036604
RISING,1956.03.11_-34.057_151.152,0.624291856489897,-0.4850191996333696,0.10327937977812823,0.14149087516841038,0.3828955798386776,0.14660902505999712,0.11053243304568919
RISING,1956.06.28_-9.444_147.18,0.49028249022511633,-0.33678526983701795,0.048601275841808754,-0.04378526726054645,0.28485485394503196,0.08114228781604547,0.08223051330256786
RISING,1957.04.13_-10.591_142.221,0.6691167800886397,-0.7854410230902237,0.14446747960824838,0.2703311248579787,0.49677942133247166,0.2467897934594254,0.14340786631708452
RISING,1957.04.23_-32.947_151.76,0.27446571922126306,-0.33564759859328247,0.019032563803822743,0.03871684493371063,0.20563853850577074,0.04228720851878936,0.06502861563864738
RISING,1957.05.11_-32.66_152.152,0.7551164344956243,-0.5679772525520567,0.1601521059828064,0.32775505405080396,0.4584010508316978,0.2101315234036048,0.13821311719212498
RISING,1957.07.09_-10.58_142.219,1.2642582922577583,-1.0537707494185193,-0.024947039716925294,-0.15256274544136292,0.7017453135974102,0.49244648515592754,0.18754932401826757
RISING,1957.11.04_-30.749_152.994,0.5324549030867576,-0.5215443850819228,0.09192836313489401,0.15745582573485029,0.37048935443124564,0.13726236174688114,0.10695106425638518
RISING,1958.01.19_-28.556_153.544,0.8966133238147711,-0.5571637957682771,0.09943946302359068,0.11866287711210668,0.4807244346767786,0.23109598209530838,0.1387731908833344
RISING,1958.01.27_-35.207_150.552,0.38062409606633263,-0.3643285686149254,0.04339912927416,0.06280737868979895,0.24990929690257804,0.06245465667834091,0.07214259991984677
RISING,1958.06.15_-16.76_145.974,0.8791533812880424,-0.7572660022850481,0.1051106668209031,0.09679339877755418,0.48812067770635026,0.23826179600450664,0.14717392185145087
RISING,1958.11.23_-28.0_153.417,0.7012287146116287,-0.576064403522508,0.10244304409215556,0.1771788128635526,0.4246433382974163,0.18032196476037396,0.11777487153965659
RISING,1959.01.17_-43.163_147.855,0.2948123558230788,-0.17852924239905657,0.030627493760186933,0.0028802943098917367,0.16155223943455435,0.026099126066319575,0.04480652945748625
RISING,1959.01.25_-39.875_143.937,0.4697984926902418,-0.3355439125423087,0.061871081779497565,0.031362476512051984,0.255343159080757,0.06520012888934076,0.07371122081550224
RISING,1959.01.31_-31.981_115.864,0.15741360522283646,-0.11639076969050882,0.01805905494948045,0.018722039948724248,0.10343361271004746,0.01069851223825209,0.03270858027834912
RISING,1959.02.28_-38.173_144.873,0.3538538514075558,-0.3997265000641939,0.030963809484185825,0.07721484940538259,0.25717581021555935,0.0661393973600294,0.07132773619547653
RISING,1959.04.05_-34.315_150.91,0.5539261057592473,-0.46826032629401537,0.04986279824600821,0.006106000894416786,0.37822580938822054,0.14305476288737454,0.10490096534254602
RISING,1959.11.09_-31.951_115.86,0.0935297496635209,-0.08036346180090412,0.028181101790027245,0.045851503100216844,0.06622347250126147,0.004385548310125334,0.02503011988478034
RISING,1959.11.22_-28.006_153.431,0.568853502867853,-0.40997384942482257,0.06163336134827828,0.1107898788288302,0.31847786453313204,0.101428150197584,0.0960246891536395
RISING,1959.11.28_-28.077_153.447,0.9588228491113772,-0.7803686736894853,0.12870247845340776,0.25049356904160314,0.5822548192408527,0.33902067452919793,0.16148843124299314
RISING,1959.12.11_-37.863_144.812,0.4393367925720338,-0.329096424859805,-0.00032552917524129545,-0.012020275957836899,0.24243830549705786,0.05877633197228476,0.06724028781586502
RISING,1959.12.19_-27.444_153.174,1.0482129477208701,-0.6349838858065653,0.1776617966053019,0.21527153280492756,0.5793738865108043,0.33567410037063444,0.17468779953511726
RISING,1959.12.28_-33.884_151.157,0.878826855632576,-0.6564524774003943,0.021426910941658963,0.04321077864881105,0.517384745319694,0.2676869746895247,0.14349670987638724
RISING,1959.12.29_-27.252_153.11,1.468228104694956,-1.1306000435759218,0.12085656119413467,0.2590462170821199,0.8934081383810741,0.7981781017255366,0.24778683483459926
RISING,1960.01.07_-43.02_147.925,0.3338611991701363,-0.20807910549595693,0.019802635251454145,0.0203943314736577,0.1762935915515979,0.031079430422161634,0.05089157626936049
RISING,1960.01.13_-28.78_114.614,0.3171028215929051,-0.28928919536004954,-0.011183585041734766,-0.02934869803375053,0.18468214321845516,0.03410749402376198,0.049358378955612556
RISING,1960.01.16_-33.773_151.204,0.7307988444240918,-0.5736485183076466,0.058823421082527694,0.07254518452098394,0.4164838781511629,0.17345882075983268,0.1202285395818566
RISING,1960.02.07_-34.075_151.057,0.4600676872730842,-0.2903278004790684,0.0760043106427032,0.06320806202014569,0.23479980791765753,0.05513094979816887,0.07079480579185356
RISING,1960.02.10._-33.891_151.277,0.6313156267423014,-0.4978200508135885,0.03760312098477533,0.025073882866847294,0.3850178429497602,0.1482387393896862,0.10290034686519568
RISING,1960.02.29_-42.97_147.43,0.28297282352499675,-0.2533826721934865,0.05045611781220263,0.07173650495334147,0.18169138445626218,0.033011759185633274,0.052449784862629384
RISING,1960.04.03_-32.616_152.314,0.43896730549746293,-0.34217664586226376,0.03464996943282541,0.04681624866323271,0.24539580957601295,0.06021910335746681,0.07083966835835862
RISING,1960.04.03_-38.192_145.095,0.3558517807864579,-0.47885566816417124,0.032508610786291456,0.0689651211541476,0.29594168272178595,0.08758147957220222,0.0892297746740516
RISING,1960.04.10_-32.006_115.507,0.11576465954270909,-0.10894103489305529,0.008507273899125941,0.009607919000029108,0.0793135130615408,0.0062906333541632034,0.022895839058227743
RISING,1960.04.12_-30.884_153.039,0.8387318282613295,-0.728450224249683,0.07993002407878584,0.11392541561477171,0.5589931680099386,0.3124733618817874,0.1613674280128499
RISING,1960.04.22_-32.006_115.507,0.07862401469592276,-0.10960356439488861,0.01440302604822308,0.03576160252857927,0.060775874925804246,0.0036937069729970017,0.018324615766769227
RISING,1960.09.18_-35.094_117.95,0.26844771675565143,-0.24071586631927017,0.020681232491149473,0.02159038234246037,0.16065057208659428,0.025808606311750026,0.044556451930064585
RISING,1960.11.06_-34.228_115.056,0.3075752812973524,-0.2027280854353635,0.0011105569642011442,-0.0706141418443014,0.18435799158084598,0.03398786905972328,0.04927174578637718
RISING,1960.11.11_-27.252_153.11,0.6445537670959495,-0.434679187092186,0.07981749389793523,0.15071723063915501,0.36795513548882425,0.135390981732599,0.10621949826208896
RISING,1960.11.27_-21.063_149.188,1.8972929404898784,-2.042194669277437,0.3147617496423828,0.533649371260669,1.314948729449422,1.7290901610806493,0.3795930014590901
RISING,1960.12.01_-27.557_152.803,1.149046944507267,-0.9045659556342471,0.15170543912399567,0.16345090091372377,0.6884683724289894,0.4739886998350216,0.20758102467032913
RISING,1960.12.20_-26.895_152.319,0.6560117344000319,-0.8129870265606907,-0.058072243650006565,-0.030464182850405433,0.5002452003997271,0.25024526052296314,0.15082960299109452
RISING,1960.12.27._-33.891_151.277,0.505292506366915,-0.45881843955811497,0.06107835391446061,0.08075169645155293,0.3107036174528314,0.09653673789827542,0.08969240858729137
RISING,1961.01.06_-12.467_130.85,2.701554524309834,-2.173510394237434,0.6279070129723956,0.8010862662006355,1.6378980603270015,2.682710056022954,0.4938448464505052
RISING,1961.01.15_-28.196_153.578,1.069545111749853,-0.6586821088933948,0.1372193978985079,0.15872745936269617,0.5587353748851976,0.3121852191481023,0.16129300954786768
RISING,1961.02.01_-32.121_115.662,0.27718294563908236,-0.21975958964600162,0.003259006998506779,-0.046377220915982495,0.1609517466935366,0.025905464763700366,0.04023793667338415
RISING,1961.02.17_-38.264_145.016,0.20837578686455424,-0.2424682533175444,0.011585270096727296,0.023190886254025073,0.14781529118424502,0.021849360307883144,0.042670599077783394
RISING,1961.03.18_-38.397_142.473,0.2632646673102088,-0.3150228392922547,0.020527712981579998,0.04672662650615255,0.206266504090684,0.04254587070979216,0.05954401083077973
RISING,1961.04.03_-37.908_145.101,0.13583652263501447,-0.2354138002460771,-0.001777637577175796,0.006572308469932042,0.1264347622844626,0.01598574911392857,0.03998218242408556
RISING,1961.04.14_-30.642_152.998,0.7739252354263926,-0.5795276241433102,0.23397237556149927,0.3255818471728658,0.48812378973575193,0.23826483410599258,0.14717486016362014
RISING,1961.04.16_-34.217_151.0,0.7530846565535412,-0.5694075484187573,0.10984833422098705,0.14522802932900117,0.4674625395160812,0.21852122585082379,0.13494481151283777
RISING,1961.04.25_-30.88_153.058,0.4871299033087392,-0.37047577773083307,0.10164068552580326,0.13940479061413819,0.28078701219794544,0.07884134621904915,0.08105622853871727
RISING,1961.05.07_-31.661_115.696,0.19528495868382012,-0.22864269900822506,-0.005717908165896913,0.005802617434953739,0.15867494171884355,0.0251777371294784,0.04240766198415969
RISING,1961.07.07_-27.033_153.467,0.5724692307250179,-0.5089948840026475,0.07281006418943316,0.10221665315876054,0.3387086412627578,0.11472354366606355,0.1021244978472415
RISING,1961.09.06_-17.964_122.23,1.3394538044242363,-1.4163929280326577,0.21430024188288094,0.509337405699765,0.9498088513915334,0.902136854181704,0.26342957812167156
RISING,1961.12.13_-10.58_142.219,0.9710544999354949,-1.3043279087066526,0.14207978166611984,0.46090748863490777,0.7629797543342436,0.5821381055239426,0.19700052546866342
RISING,1961.12.27_-31.852_115.751,0.19415471240276255,-0.1752857897686928,0.004837482021533991,-0.019527637017847366,0.12252372439934574,0.01501206304068683,0.031635489607598224
RISING,1961.12.28_-21.074_149.228,1.4646047593442186,-1.0727458367096263,0.005910391836839652,-0.1246653230582062,0.830572492447307,0.6898506652101318,0.18572165533536092
RISING,1962.01.02_-38.294_147.147,0.46093729324052246,-0.3596046201701139,0.03526905264855506,0.04992202097497876,0.25936925493137564,0.06727241040365693,0.0748734545770712
RISING,1962.01.07_-26.783_153.133,0.9438315830286803,-0.6891410774120919,0.0570000419314632,0.13507189424754246,0.5320262316181589,0.28305191112981887,0.1604119444458318
RISING,1962.01.07_-33.869_151.209,0.9406107997654026,-0.7281289727027013,0.07094988849975167,0.08557758544717718,0.5293395108892213,0.28020031778844,0.15280715455229837
RISING,1962.01.08_-34.542_150.858,0.5463309598885299,-0.7196118420647359,-0.03187421076860236,-0.015313576818740987,0.42851594933111387,0.18362591883114576,0.13550864135956264
RISING,1962.01.11_-35.05_138.516,0.7128824008622411,-0.7034170908034709,0.06291851763266289,0.11595062883973992,0.4607759185714021,0.21231444713531938,0.13301455031164805
RISING,1962.01.14_-28.8_153.583,0.5572645017630866,-0.542311820657253,0.06447462099638462,0.09791205621544259,0.36195896320483717,0.13101429104432066,0.0967376020274583
RISING,1962.01.14_-33.742_151.317,0.5047142395710155,-0.48096563603171755,0.07490730581821757,0.12631186113407974,0.33661365809496135,0.11330875481607153,0.0971719930570153
RISING,1962.01.21_-34.057_151.152,0.7397419931315254,-0.5615221704255238,0.05033974737496283,0.057043041398578104,0.4113607602128355,0.16921767504288196,0.11874962282146485
RISING,1962.02.04_-28.164_153.548,1.112484345471114,-0.6416504787939771,0.16974156456981926,0.21234774421259733,0.5828806239495814,0.3397498217758534,0.16826314257135394
