state,Date_Location,height_fall_max,height_fall_min,height_fall_mean,height_fall_median,height_fall_std,height_fall_var,height_fall_sem
FALLING,1949.01.05_-32.028_115.75,0.19079632027600354,-0.17889744153188525,-0.014713507687326445,-0.04009840692323463,0.14262212159080848,0.020341069567063358,0.047540707196936156
FALLING,1949.01.13_-33.676_151.307,0.6356873926535009,-0.5971600230644011,-0.09742112879266711,-0.1586721697095189,0.387708301842434,0.1503177273175439,0.11192174621789097
FALLING,1949.01.14_-33.888_151.281,0.8378765186691708,-0.6936556094282559,-0.06842122079857359,-0.13941398204188354,0.48853707200220065,0.23866847072048336,0.1354958048514598
FALLING,1949.01.23_-32.94_151.768,0.5643381515893564,-0.4206741272532528,0.006854319728596967,-0.014297272330320408,0.3465399994860817,0.1200899712438135,0.09611290285741017
FALLING,1949.04.17_-16.723_145.676,0.441392346263889,-0.5794858050100603,-0.142199546198867,-0.12119928705514213,0.31155152578399975,0.09706435321833827,0.08993717863891545
FALLING,1949.05.16_-17.964_122.23,3.158290600748318,-3.5905793702366084,-0.332840095002643,-0.5206706866896351,2.4880966681171133,6.1906250298954815,0.6649718055191449
FALLING,1949.08.28_-16.818_145.733,0.46202933263505797,-0.7236121493489492,-0.09750837566031074,-0.14070375963379803,0.4013498771319174,0.16108172387380518,0.08192520060849338
FALLING,1949.11.12_-38.173_144.873,0.42032729542485703,-0.5508903999659422,-0.023917068209359543,-0.00969500333754646,0.2991510520185728,0.08949135192381884,0.07995148168189203
FALLING,1949.11.20_-34.012_151.207,0.7496829131584123,-0.769963244172476,-0.12862274163051649,-0.20949955252157193,0.4930929214559817,0.24314062918999493,0.14234366546905503
FALLING,1950.01.12_-37.974_144.696,0.45509810996085465,-0.49081729198347246,-0.017321738002600878,0.004143104088250686,0.3111148847125171,0.0967924714896828,0.08981113121883556
FALLING,1950.02.18_-31.99_115.763,0.21145126696451427,-0.19401936050831228,-0.027065441191077157,-0.046768473170447605,0.14153112333668852,0.020031058872944936,0.04267323929684626
FALLING,1950.03.01_-31.934_115.764,0.318466225317349,-0.32222561013114176,-0.02347409581467024,-0.07617131356723959,0.25846095179182216,0.06680206360113462,0.08615365059727405
FALLING,1950.11.12_-23.133_150.733,2.322873082601355,-2.0687700587403177,-0.2834400780277732,-0.3244371253253084,1.509694810250302,2.2791784200966956,0.4187140037430263
FALLING,1950.12.16_26.706_-80.036,0.34999811641799466,-0.3810107966303356,-0.044789416759346376,-0.04462805931776762,0.2641964039445809,0.06979973985724815,0.07327489855502946
FALLING,1951.02.01_-33.891_151.277,0.5924089173875429,-0.39770093310033927,-0.016602368689245292,-0.05327570923787335,0.3525555942502285,0.12429544703713175,0.097781328655452
FALLING,1951.03.24_-33.869_151.209,0.6215344538951717,-0.6985755077655601,-0.0896565565110819,-0.1262866739119327,0.47694574190238015,0.22747724071881184,0.14380455193162567
FALLING,1951.03.26_-33.63_151.33,0.747472761960042,-0.6699515983362501,-0.04786934023384274,-0.06296589464969922,0.5003120616057295,0.25031215898817527,0.1444276517234423
FALLING,1951.09.02_-23.266_150.359,1.4962224477884762,-1.9810346578802835,-0.4919115536242984,-0.48527361219690557,1.310830679839678,1.7182770712089528,0.3952303207922453
FALLING,1951.12.06_-32.947_151.76,0.49398683949956934,-0.5774314043699879,-0.0475689125682979,-0.10479963318994694,0.3449738321290524,0.11900694485380363,0.09567852618727732
FALLING,1951.12.16_-33.888_151.281,0.5894284783475172,-0.5423544983184899,-0.08332945959149482,-0.19649184727817026,0.3535444480755377,0.12499367676503656,0.10659766190725871
FALLING,1952.12.21_-38.015_140.582,0.40048360161018076,-0.3837092511436998,-0.03667485576510395,-0.05299231205625584,0.23250929981151058,0.05406057449883892,0.06448647711481778
FALLING,1953.01.20_-34.821_138.494,0.7025926763748567,-0.8846899841480295,-0.09273951193142489,-0.11306531861853737,0.551678110020075,0.304348737075322,0.15925575266305717
FALLING,1953.03.19_-34.721_135.879,0.617880151423223,-0.5769821440072648,-0.0967700449757141,-0.14727665358583722,0.36545032636384506,0.13355394103944085,0.10549642215080127
FALLING,1953.03.22_-33.742_151.317,0.5277393445557974,-0.383061537136482,-0.018714401872198937,-0.07638090619979403,0.2761780947137594,0.07627433999972226,0.07659802166541614
FALLING,1954.01.22_-10.254_142.481,1.626047418633041,-1.0789881810934134,-0.15368706795857034,-0.5273476660414678,0.9302981287215537,0.8654546083028245,0.2804954396490131
FALLING,1954.06.27_-16.934_145.994,1.0551278588576387,-1.110341141069084,-0.07101508712447727,-0.1765589308769058,0.6527656639373981,0.4261030120156321,0.18104462093758336
FALLING,1954.12.11_-38.283_144.6,1.0043284848019147,-1.2599118580839694,-0.18787453263971093,-0.0980833166508261,0.7922388286878502,0.6276423616806969,0.2505279149477552
FALLING,1955.01.17_-33.82_151.251,0.3711758168766513,-0.33462879385694644,-0.048285688630973024,-0.07838757007677445,0.22318340563775102,0.049810832552064914,0.0644274996618065
FALLING,1955.02.01._-33.834_151.092,0.5646072951009946,-0.42512425784499686,-0.06075385062498211,-0.14585470716659,0.33193285792150007,0.11017942216793475,0.0920616107113286
FALLING,1955.02.05_-33.786_151.226,0.7073297488945806,-0.6880723310208324,-0.014893039298268865,0.01259936291913857,0.44208962073653013,0.19544323276296904,0.13980101314474405
FALLING,1956.01.05_-33.888_151.281,0.39856643007052406,-0.4590306891816713,-0.053180164712919975,-0.07659900876128228,0.278772833904725,0.07771429292327141,0.08047478534882392
FALLING,1956.03.11_-34.057_151.152,0.5951505794208848,-0.6011892902442839,-0.07639986827207512,-0.10997463881020841,0.4182646408978568,0.1749453098254131,0.1207426015074399
FALLING,1956.06.28_-9.444_147.18,0.4291115254622984,-0.35951268363290984,-0.0738742085947483,-0.11375567096525832,0.2302517968395586,0.05301588994784537,0.06646796844335709
FALLING,1957.04.13_-10.591_142.221,0.6511530910588065,-0.8310001993001954,-0.05542153298115041,-0.0338688307624177,0.4734305862461078,0.2241365199933333,0.13666763820589634
FALLING,1957.04.23_-32.947_151.76,0.41499301644296205,-0.407828975997226,-0.038477837222880694,-0.07885229985572301,0.26776378924497424,0.07169744683082699,0.07156288285278847
FALLING,1957.05.11_-32.66_152.152,0.7182643346392369,-0.6696956013690523,-0.11424308288561372,-0.12862762246159484,0.479873678817587,0.23027874762192466,0.13309301190171904
FALLING,1957.07.09_-10.58_142.219,1.2516195278580893,-1.0678725878047117,0.004880285683058228,-0.1976770390299909,0.7820690352596038,0.6116319759118874,0.24731194389108815
FALLING,1957.11.04_-30.749_152.994,0.4474395002410577,-0.5828976587701281,-0.09821645093138061,-0.1338374550234981,0.3550469199306115,0.12605831535221407,0.10249321739844303
FALLING,1958.01.19_-28.556_153.544,0.7407623272971988,-0.6754157572482161,-0.14458392411262244,-0.22868316141581618,0.4686643685702999,0.21964629036739794,0.13529174967682434
FALLING,1958.01.27_-35.207_150.552,0.32670555831597753,-0.39585213552560233,-0.05811280982820596,-0.08366020542307692,0.23843627690272856,0.05685185814323465,0.06883062432718125
FALLING,1958.06.15_-16.76_145.974,0.8554410921438899,-0.935868819130079,-0.0844056617388583,-0.11827066087107203,0.5743681678153807,0.32989879219959733,0.15930106769635852
FALLING,1958.11.23_-28.0_153.417,0.5688112157363582,-0.635617709332717,-0.12274557208661854,-0.134616990148875,0.38408941038087935,0.14752467516673157,0.11580731456201937
FALLING,1959.01.17_-43.163_147.855,0.24975026484614052,-0.19451060219835195,-0.0299101265464772,-0.050246701684213683,0.1420548804835184,0.020179589069186696,0.04283115801841914
FALLING,1959.01.25_-39.875_143.937,0.40806109423828385,-0.39289847958695406,-0.06902761818134394,-0.10413645425993814,0.25134887055523275,0.06317625472939115,0.07255816903778602
FALLING,1959.01.31_-31.981_115.864,0.15439061360059023,-0.12013189850194564,0.008092286828018274,-0.019556889913768714,0.09121720315677515,0.008320578151744388,0.024378822999457643
FALLING,1959.02.28_-38.173_144.873,0.3176010501959709,-0.40243936642707956,-0.0171454941295038,0.023307412081174556,0.24544543297550553,0.06024346056853338,0.07400458251691604
FALLING,1959.04.05_-34.315_150.91,0.527181326382577,-0.5715317027353699,-0.019018633553671754,-0.008604544607932715,0.38958535098979835,0.15177674570584437,0.11746440300473408
FALLING,1959.11.09_-31.951_115.86,0.09263723066962683,-0.10596193287275739,-0.0016478297068069341,0.02067044711748648,0.06985708116887604,0.004880011789434935,0.016942830844507196
FALLING,1959.11.22_-28.006_153.431,0.5466637373747625,-0.4262109220819725,-0.03493653767591888,-0.08225875928263406,0.3018963012796419,0.09114137672632831,0.08373096877974413
FALLING,1959.11.28_-28.077_153.447,0.8074902301546952,-0.8303726650735047,-0.14518731691098152,-0.21990018746502876,0.5272135671101247,0.2779541453449819,0.15896087149901272
FALLING,1959.12.11_-37.863_144.812,0.39129712369038167,-0.3523685446627251,0.01869833403175176,0.039024536996075214,0.22566209688440483,0.05092338197026651,0.06803968225185447
FALLING,1959.12.19_-27.444_153.174,0.9474299801609827,-0.8233759696664702,-0.19295702470962123,-0.2957322024846987,0.5981788050140829,0.3578178827680762,0.16590495025954244
FALLING,1959.12.28_-33.884_151.157,0.8705676319814724,-0.7264495662665865,0.019310882930405338,-0.009771809857279531,0.5242015837989639,0.2747873004573421,0.15805272436101883
FALLING,1959.12.29_-27.252_153.11,1.251415557504471,-1.155533287218004,-0.09579266146676148,-0.1733677024019518,0.8163313670560753,0.6663969008396408,0.24613316810208116
FALLING,1960.01.07_-43.02_147.925,0.3331004912135261,-0.21674043173826657,-0.008609778146307088,-0.04886028727092645,0.18623238389309835,0.03468250081050636,0.053760658486253034
FALLING,1960.01.13_-28.78_114.614,0.30529502711815637,-0.3126504043467748,-0.00474123262647066,-0.05990150504496554,0.23398803312868555,0.05475039964743084,0.07399351299095809
FALLING,1960.01.16_-33.773_151.204,0.7283283101524871,-0.6381692447341276,-0.0689891524204409,-0.1410464097643667,0.454515768764933,0.20658458405597802,0.1312074007236819
FALLING,1960.02.07_-34.075_151.057,0.4436332898421664,-0.31968844560085125,-0.04914089578218335,-0.1194984396649655,0.2593339056253991,0.0672540746069234,0.07192628416913197
FALLING,1960.02.10._-33.891_151.277,0.521727590112351,-0.5255049613109761,-0.02208395644252527,-0.007040327496307598,0.33806817732979744,0.11429009252309136,0.10690654447838605
FALLING,1960.02.29_-42.97_147.43,0.24945336202557514,-0.31262964422181255,-0.06885701950904867,-0.0955636178127347,0.1815006722040996,0.03294249401054001,0.052394730977567465
FALLING,1960.04.03_-32.616_152.314,0.4312056379260955,-0.3666098433029455,-0.06356170190841291,-0.11677057033923746,0.2396664400618969,0.05744000249194283,0.06918574184272774
FALLING,1960.04.03_-38.192_145.095,0.3383434036943225,-0.47576191226760883,-0.00757494220752939,0.011187969605128814,0.2720409440457506,0.07400627523730319,0.07545058252173721
FALLING,1960.04.10_-32.006_115.507,0.1073230442174731,-0.13808657239885871,-0.021499442920267123,-0.029332113913875017,0.09108906902772518,0.008297218496337681,0.02629514926169477
FALLING,1960.04.12_-30.884_153.039,0.6753325697641914,-0.765018031422467,-0.11855212412800208,-0.1776252478145424,0.5410037301807652,0.29268503606950225,0.15617432462622824
FALLING,1960.04.22_-32.006_115.507,0.07493788809415802,-0.13007522353558654,-0.020549329099849904,-0.006725221507104683,0.07116580129845798,0.005064571274451604,0.019737841972390154
FALLING,1960.09.18_-35.094_117.95,0.22326982691292308,-0.24376483087940476,-0.04570425768475992,-0.08696836681052773,0.14026257941535342,0.019673591184248322,0.04229075891346856
FALLING,1960.11.06_-34.228_115.056,0.30263579518281036,-0.1998555624326858,0.0157248321058265,-0.02039457732630323,0.1956905439717117,0.03829478899994443,0.06188278355079418
FALLING,1960.11.11_-27.252_153.11,0.5851500980760019,-0.506776642166869,-0.09222655778911641,-0.1546344675006865,0.35329168398550437,0.1248150139733135,0.10198652442574357
FALLING,1960.11.27_-21.063_149.188,1.7056864042257949,-2.0444707467897185,-0.22043941424472216,-0.3453955804708054,1.2929867644706112,1.6718147730961797,0.37325312826286533
FALLING,1960.12.01_-27.557_152.803,1.0737568308957548,-1.046662576501103,-0.10303709988470677,-0.15409289908745843,0.7226226684903226,0.5221835210160748,0.20041946800419033
FALLING,1960.12.20_-26.895_152.319,1.1430555787568464,-0.8327333019838189,-0.001589323052845298,-0.039398827701396535,0.7069566392023092,0.499787689712224,0.19607449324412474
FALLING,1960.12.27._-33.891_151.277,0.4535069395557326,-0.483922681802439,-0.044568051529641405,-0.06597037153408992,0.30532018082131673,0.09322041281676154,0.08813834429310621
FALLING,1961.01.06_-12.467_130.85,2.310919926368522,-2.7022341640937,-0.5648715924526927,-0.9914484810355333,1.6967681864853865,2.879022278668907,0.4705988229960851
FALLING,1961.01.15_-28.196_153.578,1.0404697931096727,-0.8146489672080681,-0.17039079794276457,-0.2849744210470432,0.5671697761394651,0.32168155496609097,0.16372781146517
FALLING,1961.02.01_-32.121_115.662,0.2554512831296719,-0.22718862639046142,-0.028532022458456555,-0.05184990111359489,0.17379896458380145,0.030206080090401467,0.06144721321020331
FALLING,1961.02.17_-38.264_145.016,0.20143737466563905,-0.27527205251755116,-0.025438658149574373,-0.021823039615197715,0.1655221973226677,0.027397597806524145,0.04778214259055028
FALLING,1961.03.18_-38.397_142.473,0.2361843602041486,-0.32889676457405737,-0.04908098792649144,-0.056454375619650506,0.20439194678420625,0.041776067910237795,0.059002872748026576
FALLING,1961.04.03_-37.908_145.101,0.21312112834148683,-0.2645662854526626,-0.026761858227962072,-0.03375145544227842,0.16426178625221885,0.02698193442276963,0.04390080899252121
FALLING,1961.04.14_-30.642_152.998,0.7156053851830945,-0.7682505404244309,-0.1399446557512394,-0.24161137899576043,0.5532592261522513,0.306095771322588,0.15344650065503612
FALLING,1961.04.16_-34.217_151.0,0.7136134570766841,-0.6770641499131415,-0.11715127369098181,-0.21281998310074068,0.5013131768495088,0.25131490128294687,0.1447166488011852
FALLING,1961.04.25_-30.88_153.058,0.4067411779959894,-0.45616830149344434,-0.08933656341801345,-0.11945194428120903,0.2919535642111061,0.08523688365556843,0.0842797344440764
FALLING,1961.05.07_-31.661_115.696,0.19284801422814113,-0.18809973084890239,0.022459772005405946,0.039415568831296606,0.1416875860076087,0.020075372028663514,0.044805548795504684
FALLING,1961.07.07_-27.033_153.467,0.5622141796872531,-0.6098847076150087,-0.04527950697009217,-0.02921177383175515,0.37667444940088074,0.14188364083145666,0.10447069549784935
FALLING,1961.09.06_-17.964_122.23,1.1362636142075448,-1.4215360350928854,-0.16796051723342528,-0.3427935666421566,0.9492892814677302,0.9011501399095195,0.28622148764859445
FALLING,1961.12.13_-10.58_142.219,0.8654616306221626,-1.39731489429734,-0.1067180444845148,0.22789987249340907,0.8170698646258808,0.6676031636797553,0.2723566215419603
FALLING,1961.12.27_-31.852_115.751,0.22242332804873693,-0.19320717225222264,-0.018753206681865465,-0.05320042033261935,0.16043331117634435,0.025738847335005734,0.053477770392114786
FALLING,1961.12.28_-21.074_149.228,1.3831366760013826,-1.2452614364246164,-0.06949463704757694,-0.0744389994791614,0.8307266941246317,0.6901068403312394,0.15699258857975695
FALLING,1962.01.02_-38.294_147.147,0.4293258486881669,-0.36807666050036597,-0.026974274054961153,-0.04443078510024956,0.25578810976055494,0.06542755709487771,0.07383966701288097
FALLING,1962.01.07_-26.783_153.133,1.093927779824763,-0.8686053677752976,-0.10999453029775134,-0.324241559326169,0.6612519585331023,0.43725415266386364,0.18339829557631446
FALLING,1962.01.07_-33.869_151.209,0.9351742983705252,-0.7929822834749336,-0.06196770475455706,-0.173776319392202,0.5800660107729525,0.336476576854047,0.16745063373375826
FALLING,1962.01.08_-34.542_150.858,0.9573055846130036,-0.8081965096523799,-0.02265502195830978,-0.11116141373257782,0.5968515327236039,0.35623175211451524,0.1595152818730444
FALLING,1962.01.11_-35.05_138.516,0.632176290467405,-0.7465009966144396,-0.11162315378258354,-0.16678028798134428,0.4426192130036047,0.19591176771993035,0.12777316088806573
