state,Date_Location,height_high_tide_max,height_high_tide_min,height_high_tide_mean
HIGH TIDE,1994.01.09_-27.55_152.822,1.2289352616834472,0.6625690103505953,0.9457521360170213
HIGH TIDE,1994.01.12_-35.027_117.884,0.42512695401797695,-0.08413164466313271,0.17049765467742212
HIGH TIDE,1994.12.09_-18.292_146.244,0.7965547613438023,0.14338082819916104,0.46996779477148165
HIGH TIDE,1995.03.21_-33.863_151.241,0.4634455104855573,0.4634455104855573,0.4634455104855573
HIGH TIDE,1995.04.09_-36.964_149.89,0.4154724134094278,0.20910431249993996,0.3122883629546839
HIGH TIDE,1995.09.11_-34.991_117.345,0.09092851439318651,0.09092851439318651,0.09092851439318651
HIGH TIDE,1995.10.11_-25.281_152.829,1.314339129947131,0.9210778457795972,1.117708487863364
HIGH TIDE,1995.11.17_-23.126_150.974,1.2341655608492037,0.9194037624999756,1.0767846616745897
HIGH TIDE,1996.01.12_-34.485_150.9,0.4797417223086624,0.38895604977303566,0.43434888604084904
HIGH TIDE,1996.01.14_-35.051_117.693,0.15398578646396652,0.15398578646396652,0.15398578646396652
HIGH TIDE,1996.01.22_-20.918_142.703,1.6955610756660089,1.6955610756660089,1.6955610756660089
HIGH TIDE,1996.02.04_-31.518_159.065,0.8110194871213133,0.5189987621811656,0.6650091246512395
HIGH TIDE,1996.02.26_-33.834_151.092,0.45834335494148226,0.1674965860410601,0.3129199704912712
HIGH TIDE,1996.03.05_-23.442_151.915,1.2239792223490102,0.9467666371014339,1.0853729297252221
HIGH TIDE,1996.04.25_-33.676_151.307,0.47023955941702045,0.17823805153174108,0.3242388054743808
HIGH TIDE,1996.05.24_-33.891_151.277,0.5095175422217502,0.23068889677316698,0.37010321949745856
HIGH TIDE,1996.06.06_-38.421_145.075,1.2161697310357618,0.820057312923805,1.0181135219797834
HIGH TIDE,1996.12.29_-26.528_153.074,0.73524499504991,0.25954561599882514,0.4973953055243676
HIGH TIDE,1997.01.01_-38.526_145.1,1.0022667082303416,0.6757810762426112,0.8390238922364763
HIGH TIDE,1997.01.20_-28.78_114.614,0.3118289651798266,-0.2469961825426726,0.0581324813183267
HIGH TIDE,1997.01.25_-20.282_149.039,1.5686501375075466,0.7735542958241796,1.1711022166658631
HIGH TIDE,1997.02.03_-33.864_151.158,0.5613758440456299,0.2557056024922889,0.4085407232689594
HIGH TIDE,1997.02.28_-20.352_148.957,0.8973362292218398,0.7311259941592418,0.8142311116905407
HIGH TIDE,1997.02.28_-28.021_153.362,0.49104627722075855,0.42148922562322955,0.45626775142199405
HIGH TIDE,1997.07.27_-26.648_153.103,0.5526769475023957,0.5085399896902892,0.5306084685963425
HIGH TIDE,1997.10.28_-32.014_115.763,0.15031068179274518,0.03702078527742653,0.09366573353508585
HIGH TIDE,1997.11.05_-33.993_151.175,0.658143007817509,0.658143007817509,0.658143007817509
HIGH TIDE,1997.11.09_-35.027_117.884,0.12989359313457918,0.12543820219165336,0.12766589766311626
HIGH TIDE,1998.01.17_-35.512_138.719,0.5744173878918595,0.21984947847995776,0.3971334331859086
HIGH TIDE,1998.01.28_-33.613_151.33,0.9166855266564309,0.46200358951823356,0.6893445580873322
HIGH TIDE,1998.06.28_-35.33_136.118,0.4616582849270225,-0.013999315429498454,0.22382948474876202
HIGH TIDE,1998.12.15_-35.512_138.719,0.049739122547032916,-0.16562687166984644,-0.05794387456140676
HIGH TIDE,1998.12.22_-35.512_138.719,0.6371341346617967,0.05995839182660573,0.34854626324420124
HIGH TIDE,1999.02.23_-30.749_152.994,0.5881493023465861,0.3314847151827297,0.4598170087646579
HIGH TIDE,1999.05.29_-34.889_137.458,0.575372844057335,0.02276297228778205,0.2990679081725585
HIGH TIDE,2000.03.02_-33.846_151.24,0.5433612461575241,0.24344656461954003,0.3934039053885321
HIGH TIDE,2000.03.09_-33.834_151.092,0.6498554685736243,0.6498554685736243,0.6498554685736243
HIGH TIDE,2000.03.10_-33.834_151.092,0.5593229290432284,0.5593229290432284,0.5593229290432284
HIGH TIDE,2000.03.14_-33.497_151.411,0.5976377991932191,0.23388632767426265,0.4157620634337409
HIGH TIDE,2000.03.30_-27.963_153.426,0.5178157171600235,0.1874786090230288,0.35264716309152616
HIGH TIDE,2000.09.18_-34.428_150.893,0.5973494144260337,0.5973494144260337,0.5973494144260337
HIGH TIDE,2000.09.25_-34.611_137.877,0.8446957995014266,0.8446957995014266,0.8446957995014266
HIGH TIDE,2000.10.29_-27.501_153.348,1.243803419704253,0.7775242714682583,1.0106638455862555
HIGH TIDE,2000.11.06_-32.014_115.763,0.10271303081963529,0.0772908852127772,0.08805532607977073
HIGH TIDE,2000.11.20_-32.131_133.682,0.18611685051544652,0.13689287099122127,0.1615048607533339
HIGH TIDE,2000.11.21_-18.616_146.497,1.2597005723033348,0.806880077365147,1.0332903248342409
HIGH TIDE,2000.12.03_-23.44_152.04,0.6801238786529565,0.10418508083838914,0.39215447974567286
HIGH TIDE,2000.12.11_-34.497_137.483,-0.13990640379550282,-0.13990640379550282,-0.13990640379550282
HIGH TIDE,2000.12.24_-21.018_144.434,0.6475729132471387,0.6475729132471387,0.6475729132471387
HIGH TIDE,2001.01.21_-34.928_138.601,0.6352630011831579,0.03458436839005644,0.33492368478660717
HIGH TIDE,2001.01.24_-30.884_153.04,0.8037555110278556,0.30239383341303444,0.553074672220445
HIGH TIDE,2001.02.04_-29.643_153.307,0.28138515485913834,0.28138515485913834,0.28138515485913834
HIGH TIDE,2001.02.26_-35.027_117.884,0.10878970005350538,0.10878970005350538,0.10878970005350538
HIGH TIDE,2001.04.02_-30.642_152.998,0.6153358568215905,0.1915981866907317,0.4034670217561611
HIGH TIDE,2001.04.08_-33.905_151.261,0.7434260651409702,0.7431201733737166,0.7432731192573434
HIGH TIDE,2001.05.04_-33.269_151.556,0.6465338873350917,0.5854095374200442,0.6159717123775679
HIGH TIDE,2001.06.09_-31.555_159.082,0.7545143399881074,0.3621088048240573,0.5583115724060823
HIGH TIDE,2001.09.30_-27.312_153.345,1.0547839173274745,0.6862964054716981,0.8705401613995862
HIGH TIDE,2001.10.02_-20.918_142.703,0.8030620068363803,0.8030620068363803,0.8030620068363803
HIGH TIDE,2001.11.23_-28.842_153.602,0.4897037275237386,0.10587373301288498,0.29778873026831176
HIGH TIDE,2001.12.21_-31.951_115.86,0.16846711006205528,0.16846711006205528,0.16846711006205528
HIGH TIDE,2002.01.30_-32.75_152.163,1.0440950996666953,0.4705970324051894,0.7573460660359423
HIGH TIDE,2002.01.30_-33.306_115.788,0.3844573307547935,-0.07825739431279008,0.1530999682210017
HIGH TIDE,2002.02.07_-33.834_151.092,0.5925160175095073,0.1800181272463363,0.3862670723779218
HIGH TIDE,2002.02.16_-26.407_153.105,0.6850632142346257,0.4097666435015061,0.5474149288680659
HIGH TIDE,2002.04.12_-32.94_151.768,0.5960699851063544,0.5514368966280633,0.5737534408672089
HIGH TIDE,2002.04.21_-31.433_152.9,0.6008596997950506,0.1841679787005032,0.3925138392477769
HIGH TIDE,2002.04.30_-32.373_133.936,0.850320818910033,0.2568358327600901,0.5535783258350615
HIGH TIDE,2002.05.07_-12.463_130.846,1.4404964827271651,0.5581479703244494,0.9993222265258073
HIGH TIDE,2002.06.20_-26.407_153.105,0.6338983685834354,0.5221121978337583,0.5780052832085969
HIGH TIDE,2002.12.16_-28.077_153.437,0.6115941410725705,0.3199528555138278,0.46577349829319914
HIGH TIDE,2002.12.20_-26.823_153.118,0.904962075189286,0.27767731070705187,0.5913196929481689
HIGH TIDE,2002.12.21_44.954_-93.09,2.4430208931967377,2.440956096502287,2.4419884948495123
HIGH TIDE,2002.12.29_-16.672_145.933,0.7017001703269495,0.6525610816667139,0.6771306259968317
HIGH TIDE,2003.01.02_-33.892_135.189,-0.09284138510817011,-0.09284138510817011,-0.09284138510817011
HIGH TIDE,2003.02.08_-28.088_153.441,0.366921891770098,0.3496620294963644,0.3582919606332312
HIGH TIDE,2003.02.11_-33.92_151.25,0.4259748337373484,0.11122649840821333,0.2686006660727809
HIGH TIDE,2003.02.15_-35.5_138.5,0.5724492014438088,-0.16406336959910806,0.11324476716742071
HIGH TIDE,2003.07.26_-12.182_136.782,0.5990271118194456,0.31388468003060416,0.4564558959250249
HIGH TIDE,2003.10.31_-32.444_152.528,0.7011372383756231,0.17326836053462172,0.4372027994551224
HIGH TIDE,2003.11.01_-32.435_152.526,0.6204223865724204,0.13892210510184122,0.37967224583713083
HIGH TIDE,2003.11.30_-33.961_115.077,0.1875170028789044,0.1875170028789044,0.1875170028789044
HIGH TIDE,2003.12.08_-38.271_144.559,0.7341040452996221,0.4029962650376903,0.5685501551686563
HIGH TIDE,2004.01.12_-34.597_150.9,0.6814262563472065,0.2845561141406722,0.48299118524393936
HIGH TIDE,2004.01.25_-33.136_115.721,0.18516085148444095,-0.1946198008359967,-0.019605660872901182
HIGH TIDE,2004.02.11_-33.106_151.645,0.6061798875423833,0.4935171338776041,0.5498485107099937
HIGH TIDE,2004.02.16_-28.179_153.537,0.7283257958180452,0.1834981381697071,0.45591196699387615
HIGH TIDE,2004.02.21_-31.967_152.583,0.9306469107518478,0.47855535701604657,0.7046011338839472
HIGH TIDE,2004.03.06_34.52_-105.87,2.7526617051092606,2.254786200150789,2.5037239526300246
HIGH TIDE,2004.04.26_-32.181_152.512,0.07307334122760009,0.07307334122760009,0.07307334122760009
HIGH TIDE,2004.06.10_-33.321_115.638,0.14465723571592118,0.05694116305898774,0.10447247940812866
HIGH TIDE,2004.06.26_-31.929_115.755,0.06488849799622404,0.038595288159298295,0.05174189307776117
HIGH TIDE,2004.07.10_-33.875_114.986,0.12322426802021658,0.12322426802021658,0.12322426802021658
HIGH TIDE,2004.07.19_-31.874_115.753,0.3202276476353159,0.3202276476353159,0.3202276476353159
HIGH TIDE,2004.08.03_-28.647_153.602,0.9422102696137468,0.4245676506747219,0.6833889601442343
HIGH TIDE,2004.09.25_-16.416_145.771,1.3508377651495864,0.5342440264790174,0.9425408958143019
HIGH TIDE,2004.10.21_-32.805_151.961,0.6387467746271072,0.14467686478942132,0.39171181970826424
HIGH TIDE,2004.12.11_-16.21_145.881,1.159295094028807,0.5231642243102427,0.8412296591695247
HIGH TIDE,2004.12.16_-34.945_138.504,1.0910750775687428,0.12897933723972796,0.6100272074042353
HIGH TIDE,2005.01.14_-38.36_144.769,1.1868640295126671,0.8267528010298513,1.006808415271259
HIGH TIDE,2005.01.19_-38.173_144.873,0.46174596622676306,0.13998034497402392,0.3008631556003935
HIGH TIDE,2005.02.26_-26.895_152.319,0.8053890664386374,0.5343538868440394,0.6698714766413384
HIGH TIDE,2005.04.16_-12.111_136.811,0.8111241080307828,0.40323596928993366,0.6071800386603583
HIGH TIDE,2005.04.16_-33.905_151.261,0.4636278328841956,0.07066163960743824,0.2671447362458169
HIGH TIDE,2005.04.17_-34.921_150.723,0.42396381099892666,0.12233319507946219,0.2731485030391944
HIGH TIDE,2005.04.25_-36.443_150.061,0.737873614809501,0.42912247625431327,0.5834980455319071
HIGH TIDE,2005.05.15_-19.259_146.817,0.7583069669744292,-0.017537072882355696,0.37038494704603675
HIGH TIDE,2005.08.24_-34.982_138.516,0.8109660067637386,0.6386587044936117,0.7248123556286752
HIGH TIDE,2005.09.04_-34.914_135.686,0.49089255406105764,0.174542376613104,0.3327174653370808
HIGH TIDE,2005.09.07_-30.29_153.119,0.5628807435717658,0.5243461418572231,0.5436134427144944
HIGH TIDE,2005.09.24_-35.775_137.214,0.4518772269526658,-0.04078217469852839,0.2055475261270687
HIGH TIDE,2005.09.27_-33.981_151.243,0.4685157576318334,0.08702875357423139,0.27777225560303237
HIGH TIDE,2005.11.25_-37.835_144.96,0.522204640796315,0.2752571954903722,0.3987309181433436
HIGH TIDE,2005.11.25_-38.474_145.022,0.8132881522648915,0.4506482823983961,0.6319682173316438
HIGH TIDE,2005.12.05_-34.58_138.482,1.3923991264259055,0.29148793045637045,0.841943528441138
HIGH TIDE,2005.12.11_-16.101_145.838,0.6770374200256923,0.6589906375457982,0.6680140287857452
HIGH TIDE,2006.01.07_-27.397_153.454,0.7357229768995773,0.6662195944168811,0.7009712856582292
HIGH TIDE,2006.01.15_-31.934_115.764,0.3424492655554193,0.3424492655554193,0.3424492655554193
HIGH TIDE,2006.02.12_-25.257_152.818,1.4499668045770249,0.8525000440107178,1.1512334242938713
HIGH TIDE,2006.02.12_-35.024_138.517,0.927190762513064,0.3426274088652334,0.6349090856891487
HIGH TIDE,2006.02.13_-26.799_153.133,0.8902263898089142,0.38938453522557637,0.6398054625172453
HIGH TIDE,2006.03.15_-33.892_151.261,0.6224149661938586,0.5036722103930087,0.5630435882934337
HIGH TIDE,2006.04.11_-32.931_151.786,0.5356281817621963,0.4971206548767929,0.5163744183194946
HIGH TIDE,2006.05.02_-26.791_153.139,0.11826072494612813,0.11826072494612813,0.11826072494612813
HIGH TIDE,2006.06.05_-35.6_138.496,0.14217392675880627,-0.046210203973347005,0.07076396337785561
HIGH TIDE,2006.08.29_-35.848_137.751,0.39696369507848694,0.2892599985467077,0.3431118468125973
HIGH TIDE,2006.12.18_-38.368_144.285,0.6399972019710811,0.3346468081587494,0.4873220050649153
HIGH TIDE,2007.01.09_-32.387_152.523,0.5457549794147517,0.2747417913319534,0.41024838537335256
HIGH TIDE,2007.01.19_-28.556_153.544,0.9966091170438989,0.30864785467831884,0.6526284858611089
HIGH TIDE,2007.01.23_-37.502_149.978,0.6821124353790335,0.39745354025210133,0.5397829878155674
HIGH TIDE,2007.02.03_-33.37_151.486,0.7996858124670257,0.34139863420708483,0.5705422233370553
HIGH TIDE,2007.03.12_-24.85_152.351,0.558004014371034,0.10210808665385286,0.3300560505124434
HIGH TIDE,2007.03.20_-28.498_153.547,0.8788650566369723,0.8645160572246273,0.8716905569307998
HIGH TIDE,2007.04.26_-16.517_139.406,1.0572348505532252,1.0572348505532252,1.0572348505532252
HIGH TIDE,2007.05.08_-28.252_153.575,0.0763511831353747,0.0763511831353747,0.0763511831353747
HIGH TIDE,2007.05.12_-38.369_142.498,0.0979025794063714,0.0979025794063714,0.0979025794063714
HIGH TIDE,2007.06.05_-33.37_151.486,0.7164461401171032,0.20514973388053093,0.46079793699881705
HIGH TIDE,2007.07.19_-12.089_96.884,0.38969695372085406,0.2562752372001921,0.32298609546052304
HIGH TIDE,2007.10.13_-10.601_142.231,0.46092337068899114,0.46092337068899114,0.46092337068899114
HIGH TIDE,2007.10.15_-28.647_153.602,0.6761400923198404,0.2105176812552684,0.4433288867875544
HIGH TIDE,2007.11.08_-28.636_153.634,0.6939447413912392,0.4155186298554267,0.554731685623333
HIGH TIDE,2007.11.18_-20.673_117.147,0.9896897607690608,0.6724067607613998,0.8310482607652303
HIGH TIDE,2007.12.14_-33.892_151.261,0.6989786242895076,0.6989786242895076,0.6989786242895076
HIGH TIDE,2007.12.15_-27.834_153.421,0.7479436861636793,0.7479436861636793,0.7479436861636793
HIGH TIDE,2007.12.18_-32.679_152.176,0.4535693537906973,0.40527381347432573,0.4294215836325115
HIGH TIDE,2008.01.27_-28.167_153.533,0.6468763287948972,0.6468763287948972,0.6468763287948972
HIGH TIDE,2008.02.07_-36.406_150.075,0.767611546457635,0.35357142260101626,0.5605914845293256
HIGH TIDE,2008.04.08_-28.873_153.59,0.9663138646811648,0.546517244692024,0.7564155546865944
HIGH TIDE,2008.04.17_-28.168_153.552,0.6383495572385962,0.557291132626648,0.597820344932622
HIGH TIDE,2008.04.20_-31.186_152.913,0.7371285982352972,0.4539252941150399,0.5955269461751685
HIGH TIDE,2008.05.10_-35.027_117.884,0.30870359170952927,0.30870359170952927,0.30870359170952927
HIGH TIDE,2008.07.30_-37.471_144.785,0.5007344610375692,0.2218173596822737,0.36127591035992146
HIGH TIDE,2008.08.30_-28.652_153.628,0.9636202812427682,0.45831514305838716,0.7109677121505777
HIGH TIDE,2008.09.07_-28.64_153.627,0.46120070754788306,0.1279154328185389,0.294558070183211
HIGH TIDE,2008.09.15_-11.176_132.531,0.7135220134052315,0.6311211280322733,0.6723215707187524
HIGH TIDE,2008.10.11_-33.031_151.56,0.5772750654497173,0.3232421684154797,0.4502586169325985
HIGH TIDE,2008.10.12_-12.463_130.846,1.9831321146766954,1.7313040400046653,1.8572180773406803
HIGH TIDE,2008.10.22_-33.795_151.285,0.6092061177068925,0.19075596484852242,0.39998104127770745
HIGH TIDE,2008.11.09_-34.786_138.494,0.3384869389684314,0.3120082130635861,0.32524757601600873
HIGH TIDE,2008.12.06_-37.141_150.005,0.3863997666363755,0.2817589994045575,0.33407938302046647
HIGH TIDE,2008.12.27_-32.352_115.742,0.35724808140194914,0.35724808140194914,0.35724808140194914
HIGH TIDE,2008.12.27_-32.435_152.526,0.21955810837798312,0.21955810837798312,0.21955810837798312
HIGH TIDE,2008.12.27_-33.746_151.304,0.7310402740846024,0.2224987814877635,0.4767695277861829
HIGH TIDE,2008.12.27_-42.318_148.282,0.5026278571799652,0.12653033687370277,0.31457909702683395
HIGH TIDE,2009.01.11_-28.2_153.567,1.1557487827022748,0.3633199055463777,0.7595343441243263
HIGH TIDE,2009.01.11_-41.249_148.293,0.8365943554146958,0.27404969229627474,0.5553220238554852
HIGH TIDE,2009.01.12_-34.527_150.874,1.0304288216905462,0.40501968358686646,0.7177242526387063
HIGH TIDE,2009.01.18_-38.333_142.354,0.3112270725109099,0.1793366842869367,0.2452818783989233
HIGH TIDE,2009.01.24_-35.76_150.205,0.6386514046928348,0.2107715159140999,0.42471146030346735
HIGH TIDE,2009.02.07_-29.689_153.313,0.9212528436198578,0.3098758359672723,0.6155643397935651
HIGH TIDE,2009.02.07_-32.379_152.529,0.9789420857623747,0.2958725771625496,0.6374073314624622
HIGH TIDE,2009.02.11_-33.864_151.217,0.8932755686307405,0.5580184760773335,0.725647022354037
HIGH TIDE,2009.02.12_-33.891_151.277,0.7684854130412968,0.7684854130412968,0.7684854130412968
HIGH TIDE,2009.02.18_-31.454_152.931,0.4571293295816274,0.04817493033487471,0.25265212995825104
HIGH TIDE,2009.02.22_-16.416_145.771,1.0197454644954538,0.4382491179441276,0.7289972912197906
HIGH TIDE,2009.03.01_-33.63_151.33,0.48924565399356446,0.48924565399356446,0.48924565399356446
HIGH TIDE,2009.03.16_-32.006_115.507,0.2571510239023144,0.2571510239023144,0.2571510239023144
HIGH TIDE,2009.03.19_-35.714_150.179,0.4218117372810557,0.08644489659339175,0.2541283169372237
HIGH TIDE,2009.03.19_-35.845_150.169,0.421395902999065,0.08812302370170254,0.25475946335038374
HIGH TIDE,2009.03.20_-33.353_151.501,0.43257942024772483,0.10088773570573517,0.26673357797673003
HIGH TIDE,2009.04.12_-32.75_152.163,0.72547345444167,0.3433382121877384,0.5344058333147041
HIGH TIDE,2009.06.27_-34.77_150.813,0.40775778330242496,0.40775778330242496,0.40775778330242496
HIGH TIDE,2009.07.30_-28.726_153.598,0.5371745069378553,0.1763137523746029,0.3567441296562291
HIGH TIDE,2009.10.28_-28.8_153.583,0.4942563248475564,0.21747369760465937,0.35586501122610786
HIGH TIDE,2009.10.30_-38.361_141.604,0.09935064825686833,0.060059285493338464,0.0797049668751034
HIGH TIDE,2009.11.08_-35.537_138.232,0.8409372515145561,0.009962503604307112,0.4254498775594316
HIGH TIDE,2009.12.12_-32.674_152.186,0.6282268361060622,0.2865949444005865,0.4574108902533244
HIGH TIDE,2009.12.13_-33.859_151.278,0.682583654095949,0.2528828414483751,0.4677332477721621
HIGH TIDE,2009.12.20_-26.615_153.114,0.7977247211310879,0.2123051347503879,0.5050149279407379
HIGH TIDE,2009.12.26_-33.465_151.435,0.41578224521339296,0.24412882263523436,0.32995553392431365
HIGH TIDE,2010.01.09_-10.58_142.219,1.1136848098031937,1.1136848098031937,1.1136848098031937
HIGH TIDE,2010.01.22_-38.15_144.362,0.491433978626852,0.2975596799652768,0.39449682929606444
HIGH TIDE,2010.01.27_-20.918_142.703,1.4989120905135696,1.4989120905135696,1.4989120905135696
HIGH TIDE,2010.02.06_-29.43_153.363,0.5529638823869892,0.20360016469087375,0.3782820235389315
HIGH TIDE,2010.02.11_-33.68_151.314,0.6401284257478818,0.2381624712425561,0.4391454484952189
HIGH TIDE,2010.02.13_-20.35_148.932,1.9072377752846585,1.1174859180380905,1.5123618466613746
HIGH TIDE,2010.05.18_-31.315_152.977,0.2518748061478895,0.2518748061478895,0.2518748061478895
HIGH TIDE,2010.06.06_-35.017_116.862,0.12053524916776981,-0.06805034111501686,0.026242454026376476
HIGH TIDE,2010.08.08_-31.186_152.913,0.9567506499522125,0.2824822694060189,0.6196164596791157
HIGH TIDE,2010.08.10_-19.209_146.768,1.8537549947191616,1.0449587901660748,1.4493568924426183
HIGH TIDE,2010.08.17_-33.861_114.986,0.2077485694553813,0.2077485694553813,0.2077485694553813
HIGH TIDE,2010.09.13_-31.253_146.921,0.6972036494551407,0.2581230571145125,0.47766335328482656
HIGH TIDE,2010.10.09_-30.081_153.196,0.9480745053225247,0.5836453204245272,0.765859912873526
HIGH TIDE,2010.10.23_-30.828_115.188,0.2783090110485371,-0.03475405317660175,0.12177747893596769
HIGH TIDE,2010.11.12_-32.204_115.678,0.19496198467415465,0.19496198467415465,0.19496198467415465
HIGH TIDE,2011.01.03_-33.653_115.345,0.40575275516196546,0.40575275516196546,0.40575275516196546
HIGH TIDE,2011.01.20_-28.277_153.573,1.0691929067494188,0.4345107373918751,0.7518518220706469
HIGH TIDE,2011.02.12_-21.931_114.124,0.5405345394930432,0.11233986760439751,0.32643720354872036
HIGH TIDE,2011.02.13_-26.407_153.105,0.5097506702127327,0.12561639194829877,0.3176835310805157
HIGH TIDE,2011.02.17_-34.727_135.158,0.5750286123163684,0.0400333749637517,0.30753099364006004
HIGH TIDE,2011.02.28_-20.918_142.703,1.3334196677752606,1.3334196677752606,1.3334196677752606
HIGH TIDE,2011.03.10_-28.652_153.628,0.32834476584199657,0.32834476584199657,0.32834476584199657
HIGH TIDE,2011.03.16_-32.679_152.176,0.6879414046366844,0.3519771383255716,0.519959271481128
HIGH TIDE,2011.03.23_-31.844_152.727,0.4844796361870814,0.4844796361870814,0.4844796361870814
HIGH TIDE,2011.08.28_-18.693_146.52,1.728909103870762,1.0306936542120748,1.3798013790414183
HIGH TIDE,2011.09.04_-33.543_115.039,0.2295942848760534,0.2295942848760534,0.2295942848760534
HIGH TIDE,2011.10.09_-31.994_115.751,0.11762026201058992,0.07289333786476646,0.09525679993767819
HIGH TIDE,2011.10.19_-37.89_144.985,0.4189797373849558,0.34020554616879545,0.37959264177687563
HIGH TIDE,2011.10.22_-32.006_115.507,0.1168487741296302,0.06150120287560499,0.0891749885026176
HIGH TIDE,2011.11.28_-26.481_153.096,1.02652986185986,0.2994673145512475,0.6629985882055537
HIGH TIDE,2011.12.02_-28.726_153.598,0.507943708781893,0.23020205754616604,0.36907288316402953
HIGH TIDE,2011.12.07_-33.95_151.244,0.5817290304811633,0.2432536256112828,0.41249132804622307
HIGH TIDE,2011.12.11_-29.479_153.359,0.8568401591707211,0.28928701052278843,0.5730635848467548
HIGH TIDE,2012.01.02_-28.317_153.533,0.3577113132702997,0.26295597252592007,0.3103336428981099
HIGH TIDE,2012.01.03_-33.461_151.438,0.4329414191138489,0.16769477701539967,0.3003180980646243
HIGH TIDE,2012.01.18_-33.02_151.709,0.628909967338919,0.25945460604291865,0.44418228669091886
HIGH TIDE,2012.02.06_-26.757_153.126,0.888155900990587,0.3946789499190391,0.6414174254548131
HIGH TIDE,2012.02.25_-32.616_152.314,0.5527248688972238,0.5527248688972238,0.5527248688972238
HIGH TIDE,2012.03.06_-37.821_144.958,0.31938570995921056,0.3155176182594932,0.3174516641093519
HIGH TIDE,2012.03.20_-28.053_153.441,0.7448421428133356,0.5293690832764949,0.6371056130449153
HIGH TIDE,2012.03.22_-27.71_114.165,0.17882543069834675,-0.09526985978849624,0.06669272682706866
HIGH TIDE,2012.03.31_-33.467_115.56,0.21091817185808523,0.18025560936683377,0.19558689061245949
HIGH TIDE,2012.04.11_-35.237_136.897,0.4703846687439895,-0.012045243766054372,0.22916971248896756
HIGH TIDE,2012.06.03_-33.02_151.709,0.9832068898739805,0.4437276733241473,0.7134672815990639
HIGH TIDE,2012.06.12_-38.619_142.996,0.3033349327123339,0.12458211163886806,0.213958522175601
HIGH TIDE,2012.06.20_-31.779_115.733,0.3208620331165121,0.3208620331165121,0.3208620331165121
HIGH TIDE,2012.06.22_-43.63_146.79,0.26252374057761896,0.26252374057761896,0.26252374057761896
HIGH TIDE,2012.07.07_-38.283_144.6,1.146923124789542,0.7667429052890349,0.9568330150392884
HIGH TIDE,2012.07.14_-30.828_115.188,0.21901276614282675,0.21901276614282675,0.21901276614282675
HIGH TIDE,2012.07.31_-32.797_134.211,0.7300711421444583,0.08546780050595476,0.4077694713252066
HIGH TIDE,2012.08.11_-31.76_115.733,0.17457541651380298,0.17457541651380298,0.17457541651380298
HIGH TIDE,2012.10.02_-31.779_115.733,0.23444912334503215,-0.025265938296356427,0.10459159252433786
HIGH TIDE,2012.11.27_-26.682_153.118,0.8042293183857563,0.3692448987598571,0.5867371085728067
HIGH TIDE,2012.12.02_-35.272_150.516,0.6528696292247842,0.6528696292247842,0.6528696292247842
HIGH TIDE,2012.12.19_-31.878_115.752,0.10585569322564697,0.10585569322564697,0.10585569322564697
HIGH TIDE,2012.12.28_-31.735_152.792,0.7940846508696027,0.28962858414868353,0.541856617509143
HIGH TIDE,2012.12.30_-33.746_151.304,0.753255864099738,0.3195613734651341,0.5364086187824361
HIGH TIDE,2013.01.05_-20.385_116.876,1.2644157222814607,1.0696975942684745,1.1670566582749675
HIGH TIDE,2013.01.21_-26.807_153.132,0.4834335933607446,0.18573025329059134,0.33458192332566794
HIGH TIDE,2013.01.25_-26.365_152.968,0.8134647016645226,0.33303802930112847,0.5732513654828255
HIGH TIDE,2013.01.26_-38.385_141.565,0.4200697350241828,-0.0460755036605374,0.1869971156818227
HIGH TIDE,2013.03.10_-28.802_114.619,0.23033791857072333,-0.017698030006979653,0.09358293621415713
HIGH TIDE,2013.04.02_-31.951_115.86,0.24268249891724547,0.24268249891724547,0.24268249891724547
HIGH TIDE,2013.04.21_-31.844_152.727,0.47926489166252767,0.39016023122810256,0.4347125614453151
HIGH TIDE,2013.04.28_-30.157_153.15,0.9760036917339804,0.4831864650106278,0.7295950783723041
HIGH TIDE,2013.06.06_-35.071_150.783,0.6605571396089169,0.2648249607101181,0.4626910501595175
HIGH TIDE,2013.07.02_-38.474_145.022,0.9098501838836425,0.8143111268986544,0.8620806553911484
HIGH TIDE,2013.08.25_-31.253_146.921,0.5887449624323662,0.43957911692412766,0.5141620396782469
HIGH TIDE,2013.10.24_-33.71_151.303,0.5727254245722037,0.2402939978037808,0.40650971118799223
HIGH TIDE,2013.10.26_-31.812_115.709,-0.13660102303355248,-0.13660102303355248,-0.13660102303355248
HIGH TIDE,2013.10.28_-22.096_113.889,0.22171002105357754,0.13191293096471457,0.17681147600914604
HIGH TIDE,2013.11.12_-31.878_115.752,0.12193982019333875,0.010505469238253826,0.0662226447157963
HIGH TIDE,2013.11.23_-33.864_114.988,0.21906175543318496,0.21906175543318496,0.21906175543318496
HIGH TIDE,2013.11.30_-30.238_153.152,0.6919863087433441,0.4488201708471236,0.5704032397952339
HIGH TIDE,2013.12.05_-31.454_152.931,1.0547209288501105,0.4252843070761712,0.7400026179631408
HIGH TIDE,2014.01.26_-33.529_151.308,0.5728993470826067,0.26183089620165884,0.4173651216421328
HIGH TIDE,2014.02.08_-35.152_137.685,0.39853269980294753,0.14297483920364648,0.270753769503297
HIGH TIDE,2014.03.12_-31.479_152.93,0.548259775507556,0.282293377841714,0.415276576674635
